gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast
Montipora_capitata_HIv3___RNAseq.g508.t1,56.124375548137046,-1.7458120907134858,0.3489682925052433,-5.002781422289977,5.650900076633494e-7,6.724487042109921e-6,33vs27
Montipora_capitata_HIv3___RNAseq.g49833.t1,2673.1733529171556,-1.7062340404960237,0.11836850938994156,-14.41459429783959,4.18893386067671e-47,1.358686358431924e-44,33vs27
Montipora_capitata_HIv3___RNAseq.g41149.t1,642.7812546525994,-1.935584874242824,0.16292947515269413,-11.879893876960164,1.5055838177316493e-32,2.4751385474791127e-30,33vs27
Montipora_capitata_HIv3___RNAseq.g24633.t1,47.34032895375375,1.5631590463138583,0.389237181148088,4.01595510917839,5.9205525547929163e-5,4.4898926515052e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g26806.t1,2989.038031577336,-2.093115733829141,0.06640145230712786,-31.522137861500592,4.3209586018601097e-218,3.4570549453948786e-214,33vs27
Montipora_capitata_HIv3___TS.g48155.t1,156.28482315058693,1.693878792318119,0.32107514193489634,5.275646012675696,1.3228923091707025e-7,1.7949158397238667e-6,33vs27
Montipora_capitata_HIv3___RNAseq.g12152.t1,913.652063712865,-1.7254173316112846,0.18958425733242912,-9.101058051385712,8.945605059407048e-20,5.635496394642729e-18,33vs27
Montipora_capitata_HIv3___RNAseq.g10763.t1,16.90086932738957,5.8438878081891,1.314438098277825,4.44592089642392,8.751614968998244e-6,8.026605368203891e-5,33vs27
Montipora_capitata_HIv3___TS.g26902.t1,3.5553533297190474,-6.019445466658821,1.9221177994804974,-3.1316735469000565,0.001738130247584509,0.0087995364274464,33vs27
Montipora_capitata_HIv3___TS.g41950.t1,132.97317075154348,1.9793993200321105,0.2082877454991886,9.503196240797667,2.0354483603998987e-21,1.4804494407975264e-19,33vs27
Montipora_capitata_HIv3___RNAseq.g44288.t1,57.219789018692275,1.7707970349272741,0.43447332649186426,4.075732448814515,4.586973527242717e-5,3.5629947767274985e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g38480.t1,239.36007303412975,-1.8221424274583886,0.26044743479440924,-6.996200323096838,2.6299743097562302e-12,7.132728065849608e-11,33vs27
Montipora_capitata_HIv3___RNAseq.g38312.t1,98.57057950501223,-2.170731256749106,0.41493718832346427,-5.231469528002181,1.681677595884911e-7,2.2177816294741554e-6,33vs27
Montipora_capitata_HIv3___RNAseq.g43743.t1,1297.32969946841,-1.5504038663705957,0.16204680120191775,-9.56763018381783,1.0938412240837263e-21,8.128290111596778e-20,33vs27
Montipora_capitata_HIv3___RNAseq.g12694.t1,255.7374174997499,-1.7472996513528842,0.2481763615283017,-7.040556322901948,1.9147379110614578e-12,5.3203451231498304e-11,33vs27
Montipora_capitata_HIv3___RNAseq.g48787.t1,30.062392318734595,-2.550279590814093,0.7543464465399516,-3.3807802800845104,7.228031598577391e-4,0.004162361190716279,33vs27
Montipora_capitata_HIv3___RNAseq.g46127.t1,169.75018174887632,-3.11824344103776,0.3361110462371281,-9.277420292928495,1.7363141104111307e-20,1.177260205595705e-18,33vs27
Montipora_capitata_HIv3___RNAseq.g7242.t1,3041.3435085213737,-2.413609505643324,0.12318330455427043,-19.593641479068854,1.7519951490475896e-85,1.9114267076109203e-82,33vs27
Montipora_capitata_HIv3___RNAseq.g49290.t1,94.9713192298227,-1.5358394151977148,0.2863258634116232,-5.363956287070672,8.141861555367777e-8,1.154288015664131e-6,33vs27
Montipora_capitata_HIv3___TS.g29891.t2,1004.769757830629,-1.8898494030317912,0.17978303748970192,-10.511833760401577,7.619731911822288e-26,7.782502355215257e-24,33vs27
Montipora_capitata_HIv3___RNAseq.g30696.t1,125.23332467114768,3.3913682664428477,0.30673413833817237,11.056376981110223,2.041793178073688e-28,2.5003632581696254e-26,33vs27
Montipora_capitata_HIv3___RNAseq.g23351.t1,359.1519313497589,1.9512580820145398,0.18331438383004575,10.644326109311685,1.853203347788155e-26,2.0001629676124695e-24,33vs27
Montipora_capitata_HIv3___RNAseq.g37310.t1,736.1833668768335,2.027540784283035,0.19377648345497023,10.463296413128454,1.2734658618649234e-25,1.2789007370912925e-23,33vs27
Montipora_capitata_HIv3___RNAseq.g25344.t1,7.791355289794017,-6.599549533760341,1.9240128754397927,-3.4300963460298104,6.033669667931142e-4,0.003568756514777804,33vs27
Montipora_capitata_HIv3___RNAseq.g42735.t1,346.7372102180087,-1.561250820085048,0.18607735431149475,-8.390332213513222,4.847703369535501e-17,2.3224466322473274e-15,33vs27
Montipora_capitata_HIv3___RNAseq.g34812.t1,97.2125383214651,-1.6197306224577974,0.36558198584721496,-4.430553706589689,9.399143406086125e-6,8.561603037300918e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g39446.t1,284.0424362904439,-1.7475879804624739,0.21300689820476165,-8.204372699622775,2.317979823221576e-16,1.0208468204947571e-14,33vs27
Montipora_capitata_HIv3___TS.g47674.t1,614.6945264960227,1.827602608823421,0.13307248150872517,13.733888390016913,6.362509864505422e-43,1.6420748577189153e-40,33vs27
Montipora_capitata_HIv3___RNAseq.g36828.t1,402.7713139294642,2.1681550657726953,0.17396178773499843,12.463398393419109,1.1822314839528666e-35,2.3451173618046863e-33,33vs27
Montipora_capitata_HIv3___RNAseq.g40193.t1,12.046209147962136,2.495606971958239,0.6944207976942269,3.5937964131326687,3.2589451442726654e-4,0.002066064483698693,33vs27
Montipora_capitata_HIv3___RNAseq.g39303.t1,18.866196834718856,2.94968267398205,0.9400205861270367,3.1378915712207847,0.0017016781310720225,0.008647825217444565,33vs27
Montipora_capitata_HIv3___RNAseq.g37062.t1,99.34077379916536,-1.7818614863313336,0.3527086337998721,-5.051936118304285,4.373539867431414e-7,5.350341686956615e-6,33vs27
Montipora_capitata_HIv3___RNAseq.g27589.t1,45.900419578055185,-1.6651855573401544,0.45290602044377226,-3.6766690707898975,2.3629926314873984e-4,0.0015549101119336402,33vs27
Montipora_capitata_HIv3___RNAseq.g16269.t1,45.567871798985216,2.968973481270682,0.500779094194029,5.928708917150485,3.053257741421667e-9,5.4405562219452754e-8,33vs27
Montipora_capitata_HIv3___RNAseq.g41470.t1,115.11494689643202,-2.652734439368905,0.46523343757190977,-5.701942777831569,1.1844959415497932e-8,1.9327173072112943e-7,33vs27
Montipora_capitata_HIv3___RNAseq.g29099.t1,40.87019827947191,3.424103804274595,0.8375483396248441,4.088246185059987,4.3464675716210215e-5,3.395960763478117e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g26808.t1,91.67636576676485,-1.9159840909554398,0.3992583012085397,-4.798858496256255,1.5957247989120349e-6,1.736200662896041e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g14963.t1,109.68931572252225,-1.6596662043244221,0.2914361377360145,-5.694785201373217,1.235273369839659e-8,2.0080618996091e-7,33vs27
Montipora_capitata_HIv3___TS.g46025.t1,9.623287515315333,7.6598950107266255,2.067820095194832,3.7043333839953343,2.1194736266168574e-4,0.0014111402492665134,33vs27
Montipora_capitata_HIv3___RNAseq.g30579.t1,166.78282588709746,-3.0011531970061367,0.3403834666356073,-8.816977001468107,1.175913836274724e-18,6.72006759482522e-17,33vs27
Montipora_capitata_HIv3___RNAseq.g49317.t1,15.8315562754986,-3.9530956889370614,0.9573749026842469,-4.1290989327728775,3.64187682909939e-5,2.892532351159615e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g26659.t1,1404.7251258755111,-1.649393610071113,0.13107661611591614,-12.583431423134163,2.6046521791400538e-36,5.389384621010308e-34,33vs27
Montipora_capitata_HIv3___RNAseq.g41461.t1,71.91124365953752,-2.477040732134955,0.4160258820662927,-5.954054396404704,2.615797966450405e-9,4.692405290787939e-8,33vs27
Montipora_capitata_HIv3___RNAseq.g19891.t1,285.6245487161596,1.950218452223135,0.2103356854138231,9.271933330695619,1.8280191147545414e-20,1.23247513461625e-18,33vs27
Montipora_capitata_HIv3___RNAseq.g5463.t2,755.1982424862848,2.445512994921138,0.16899323592993074,14.471070285529741,1.8457751795328364e-47,6.153096647103768e-45,33vs27
Montipora_capitata_HIv3___RNAseq.g45089.t1,47.14148758014579,-2.484864275007945,0.7971054475714702,-3.1173595445603155,0.00182478875149223,0.009182092162120861,33vs27
Montipora_capitata_HIv3___RNAseq.g29882.t1,231.30837248347686,1.6515288282317093,0.4428152255860374,3.7296116592333006,1.9177510883312132e-4,0.0012897131303481585,33vs27
Montipora_capitata_HIv3___RNAseq.g41979.t1c,235.30579091583564,-2.1865470742954374,0.22528557506335467,-9.705668344191757,2.8520096861423187e-22,2.3126329894185114e-20,33vs27
Montipora_capitata_HIv3___RNAseq.g13539.t1,370.54748626230713,1.5858839821316812,0.3129337648078444,5.067794404050603,4.0245175138159655e-7,4.956206740205788e-6,33vs27
Montipora_capitata_HIv3___TS.g35289.t2,2011.1368140148406,3.2529981060775905,0.15433008663598713,21.078184928064747,1.2612848931453538e-98,1.513668000263739e-95,33vs27
Montipora_capitata_HIv3___RNAseq.g30707.t1,1445.1550767039128,1.9146150711706642,0.18121549746625182,10.56540471394963,4.311050749828866e-26,4.4409373432357276e-24,33vs27
Montipora_capitata_HIv3___TS.g14762.t1,29.574535392902977,1.9191058884204835,0.6013615313909297,3.191268127812655,0.0014164975822120779,0.007402302409809339,33vs27
Montipora_capitata_HIv3___RNAseq.g13230.t1,101.94036156503982,1.6887930930957298,0.3943285658477163,4.28270543744456,1.8463452770003462e-5,1.5692627244533395e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g2093.t1,41.44053269283285,2.3130108884871188,0.6344403506692134,3.645749968531059,2.6661310923233907e-4,0.0017301308709762743,33vs27
Montipora_capitata_HIv3___RNAseq.g33782.t1,789.4657559400317,1.9868872831367006,0.17173607998712936,11.569422588926022,5.887756730675192e-31,8.462151919141675e-29,33vs27
Montipora_capitata_HIv3___RNAseq.g11865.t1,104.35883855178464,2.5455317241985878,0.4757777514372437,5.350253803396584,8.783096518200003e-8,1.239340873779168e-6,33vs27
Montipora_capitata_HIv3___RNAseq.g23192.t1,30.780385170657876,-3.2550672983593807,0.6703234342848354,-4.8559652428565245,1.1980171592688204e-6,1.3411757395881636e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g48241.t1,23.91443427152539,3.73501051452365,1.0094461184036998,3.700059316122841,2.1554907984681245e-4,0.0014327226687931983,33vs27
Montipora_capitata_HIv3___TS.g23084.t1c,191.5011325840526,-2.042376341742928,0.21634026385324762,-9.440574331222757,3.7074164061234386e-21,2.6483752553504397e-19,33vs27
Montipora_capitata_HIv3___RNAseq.g7105.t1,237.2675518362487,1.6468032486002444,0.23250682228072167,7.082816893054193,1.4125326693708768e-12,4.0262184998086796e-11,33vs27
Montipora_capitata_HIv3___RNAseq.g30418.t1,4.384237878774424,6.88247709885926,1.4057852580508368,4.895823924346753,9.789469102923352e-7,1.1220956896292564e-5,33vs27
Montipora_capitata_HIv3___TS.g4731.t1,33.983304300836735,-2.893523334059362,0.9254037505514908,-3.1267685400399317,0.0017673901207882574,0.008928139390796832,33vs27
Montipora_capitata_HIv3___RNAseq.g49995.t1,515.3028617851272,-1.617956808600002,0.19530106582839932,-8.284423854714724,1.1868221937722097e-16,5.467582782134467e-15,33vs27
Montipora_capitata_HIv3___RNAseq.g25716.t1,9.709557763056354,-1.6854026785164586,0.5367785536648748,-3.1398472740934067,0.0016903593389357861,0.008595763740071342,33vs27
Montipora_capitata_HIv3___RNAseq.g27824.t3,4276.8724787143365,2.10084213938905,0.08330204795240277,25.21957372031756,2.4436328216068923e-140,4.88767291535072e-137,33vs27
Montipora_capitata_HIv3___RNAseq.g39759.t1,169.6530905965969,1.7838880326048536,0.3287254143291476,5.426681220389837,5.7411531728141236e-8,8.407514243678133e-7,33vs27
Montipora_capitata_HIv3___RNAseq.g35663.t1,46.16332018715726,1.6480258324319976,0.4924381748053473,3.3466654633009214,8.178985076566917e-4,0.004614762571879623,33vs27
Montipora_capitata_HIv3___RNAseq.g6937.t1,181.86652752108927,-1.663139957787948,0.2903544885788177,-5.727963655490324,1.0164333500758463e-8,1.6778839937084223e-7,33vs27
Montipora_capitata_HIv3___RNAseq.g45271.t1,51.68601765539753,1.5936116649638181,0.34758847992070463,4.584765482812804,4.544962714307006e-6,4.4653374976994165e-5,33vs27
Montipora_capitata_HIv3___TS.g16617.t1,8.56786829206461,1.9989433900552493,0.45547811075821765,4.38867059215575,1.1404565752858887e-5,1.0218673971650566e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g33768.t1,30.058189737517267,2.5356006494557857,0.6708765018317416,3.779534150521975,1.5712204355686416e-4,0.0010787309180354274,33vs27
Montipora_capitata_HIv3___RNAseq.g20424.t1,175.69462554625673,-1.9418827030700054,0.21190050040276293,-9.164125140710077,4.9950484282248714e-20,3.240301415520361e-18,33vs27
Montipora_capitata_HIv3___RNAseq.g9279.t2,4258.34415412501,1.8145632858499985,0.09851591187991961,18.418986854242974,9.251901808772877e-76,8.882565888566664e-73,33vs27
Montipora_capitata_HIv3___RNAseq.g35115.t1,72.7064217732588,1.8180499985510858,0.3820365368803312,4.758838024753037,1.947106022236661e-6,2.0770861664766373e-5,33vs27
Montipora_capitata_HIv3___TS.g26544.t1,2708.674800447616,1.9692224289139084,0.16286758369184068,12.090941513811888,1.1792747990208197e-33,2.081246597507185e-31,33vs27
Montipora_capitata_HIv3___RNAseq.g12165.t1,48.22727101208108,-1.797299575745726,0.43254714465899546,-4.155153023059838,3.250699099166319e-5,2.605117855699165e-4,33vs27
Montipora_capitata_HIv3___TS.g50157.t1,39.97830307112586,1.9466836457038978,0.4514217289484519,4.312339262530694,1.6153631216349063e-5,1.3992041012443528e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g12700.t1,225.36756007906155,-1.76208748171284,0.1879351268509703,-9.376041143762063,6.849636876252769e-21,4.779214659994737e-19,33vs27
Montipora_capitata_HIv3___RNAseq.g15007.t1,163.44217611338553,-1.6708963890148258,0.21633711509538547,-7.723577104548652,1.1310967595908684e-14,4.1196637972230686e-13,33vs27
Montipora_capitata_HIv3___RNAseq.g26428.t1,465.78525018151896,2.191379813275777,0.2173297435164353,10.083202500582054,6.5553981071441144e-24,5.87099497640571e-22,33vs27
Montipora_capitata_HIv3___RNAseq.g29097.t1,72.51716550027953,4.144710524114471,1.0432202893866385,3.972996467075381,7.097410227196421e-5,5.293724060695105e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g43646.t1,160.50619672881183,1.5628209759069145,0.290025652122274,5.388561199572904,7.10239780387289e-8,1.0234626992936427e-6,33vs27
Montipora_capitata_HIv3___RNAseq.g28131.t1,220.64681160541022,-1.5218638117994354,0.25983822293935904,-5.856966671737927,4.7139768027789556e-9,8.134066946103559e-8,33vs27
Montipora_capitata_HIv3___RNAseq.g37308.t1,26.57801230717577,3.716074694894379,1.072700243263949,3.464224715366267,5.317620945694998e-4,0.0031988355373075523,33vs27
Montipora_capitata_HIv3___RNAseq.g14936.t1,65.19790712358795,-3.5248580783728953,0.5747892235493206,-6.13243591556382,8.654357488062322e-10,1.66979009990733e-8,33vs27
Montipora_capitata_HIv3___RNAseq.g40755.t1,189.15846693771897,-2.367734651595343,0.2370349039473953,-9.98897045188252,1.7034171530823502e-23,1.493646105116454e-21,33vs27
Montipora_capitata_HIv3___RNAseq.g42345.t1,11.868860480931817,4.06576336622763,1.1996712983232072,3.3890644644998917,7.013152101044863e-4,0.0040590710568912175,33vs27
Montipora_capitata_HIv3___RNAseq.g13037.t1,247.76523720867837,-1.505440703083979,0.2780789391799404,-5.413717081644332,6.172967493375162e-8,8.985055535232907e-7,33vs27
Montipora_capitata_HIv3___RNAseq.g50101.t1,104.38117769601767,2.274401003798571,0.3194630041525208,7.119450372139825,1.0835829420561486e-12,3.1448800211888367e-11,33vs27
Montipora_capitata_HIv3___RNAseq.g39821.t1,4282.296507775778,1.795956175972039,0.25058524300647844,7.167046847709256,7.663281454502173e-13,2.2764118993930834e-11,33vs27
Montipora_capitata_HIv3___RNAseq.g30352.t1,32.77954008483277,2.105695555396167,0.6514765553991899,3.232189305885167,0.0012284564390410869,0.006556684778711178,33vs27
Montipora_capitata_HIv3___TS.g46192.t3,23.620928130026794,3.412024932627531,0.6559343666652857,5.201777961374359,1.9739096993649902e-7,2.5679013877592677e-6,33vs27
Montipora_capitata_HIv3___RNAseq.g6983.t1,4.08342167781095,-5.495552674034049,1.6942857812477998,-3.243580708082617,0.0011803736439955615,0.006336687140054007,33vs27
Montipora_capitata_HIv3___RNAseq.g4604.t1,166.58018640679148,-1.9046686290978099,0.24136713276130345,-7.891168144178953,2.993709760681934e-15,1.1741016613707152e-13,33vs27
Montipora_capitata_HIv3___TS.g7176.t1,467.3168950225409,2.217784418413306,0.19802968073088922,11.199252608133756,4.111877799674667e-29,5.277716093464778e-27,33vs27
Montipora_capitata_HIv3___TS.g309.t1,41.701571043119685,2.008071870483038,0.5453091079691451,3.6824469665682886,2.3100593426763933e-4,0.0015242552335513566,33vs27
Montipora_capitata_HIv3___RNAseq.g39413.t1,12.139137987026489,6.460136966456613,1.6895024878960485,3.8236918931687844,1.3146818426763062e-4,9.202389497788482e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g20477.t1,157.23431034609317,-1.5614767562322818,0.2074720892013176,-7.52620153507552,5.223769200804054e-14,1.7937182883790975e-12,33vs27
Montipora_capitata_HIv3___RNAseq.g36825.t1,9.698324567780626,-5.740226231012548,1.8580877758424592,-3.089319194519711,0.0020061577411308856,0.009986022420886153,33vs27
Montipora_capitata_HIv3___RNAseq.g37488.t1,268.9284101299804,-1.659203319133045,0.25999452701364206,-6.381685561581016,1.7514931665868323e-10,3.7006460373606645e-9,33vs27
Montipora_capitata_HIv3___RNAseq.g48719.t1,19.527527860674738,-3.3500007314560114,0.9074773353737026,-3.6915530568887083,2.2288888781376098e-4,0.0014766158115666274,33vs27
Montipora_capitata_HIv3___RNAseq.g24941.t1,179.7315368537459,-1.9460822154270534,0.28322124305026214,-6.8712438179705675,6.364450554382245e-12,1.6550329599813937e-10,33vs27
Montipora_capitata_HIv3___RNAseq.g42635.t1,27.521540434410845,-7.544734426177594,1.2385208643779468,-6.091729774747859,1.1169711635846167e-9,2.107668385877199e-8,33vs27
Montipora_capitata_HIv3___RNAseq.g38960.t1,1323.0226968574295,2.027561127056875,0.14604364972846623,13.883254292991497,8.002643255706061e-44,2.1827209479938282e-41,33vs27
Montipora_capitata_HIv3___TS.g1118.t1,87.42476766965014,1.5910511024035947,0.3937035225038976,4.041241724952673,5.316891756310689e-5,4.0731593237907835e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g8951.t1,23.71276641505402,-3.5987883567885235,1.0511113676733244,-3.4237935840752827,6.175350780861147e-4,0.0036346436842135668,33vs27
Montipora_capitata_HIv3___RNAseq.g3048.t1,24.901708166521356,-1.7972431571333483,0.4150590986211545,-4.3300897705986285,1.4904856781997849e-5,1.3027908684687267e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g47810.t1,1510.490048597575,-1.68497452773692,0.14055681077413906,-11.987854010464906,4.114261795871292e-33,7.102264905905356e-31,33vs27
Montipora_capitata_HIv3___RNAseq.g38839.t1,580.3709132338679,1.5548426564082325,0.18392870546026355,8.45350731152808,2.826802273428839e-17,1.4018369455958472e-15,33vs27
Montipora_capitata_HIv3___RNAseq.g10720.t1,23.077391916080725,-2.5609641828281466,0.8012095759832429,-3.1963724094102797,0.0013916736132592463,0.0072964067421250394,33vs27
Montipora_capitata_HIv3___TS.g38730.t1,10.965668114935134,6.168348164344772,1.385518569673792,4.452014068492099,8.506859100521916e-6,7.826363326872067e-5,33vs27
Montipora_capitata_HIv3___TS.g47954.t1,372.6132019576866,2.6554854823265353,0.23942467045572483,11.09111052454219,1.3855687266054066e-28,1.7144580852571817e-26,33vs27
Montipora_capitata_HIv3___RNAseq.g14846.t1,5926.779671409664,2.450056144871834,0.16953792502611711,14.451375080203476,2.457305192116614e-47,8.079484824819585e-45,33vs27
Montipora_capitata_HIv3___RNAseq.g41198.t1,2618.693637524528,2.065401881501933,0.12189072918711555,16.94470034986267,2.106044390791062e-64,1.4442650705076307e-61,33vs27
Montipora_capitata_HIv3___RNAseq.g14844.t1,2043.4798996677298,2.5429354103256308,0.18334510507106827,13.86966621955867,9.672584622691032e-44,2.6085547877958446e-41,33vs27
Montipora_capitata_HIv3___RNAseq.g46178.t1,159.26237173578318,-1.7278036203792997,0.36855640593895544,-4.688030359905014,2.7584710295832213e-6,2.8476912538518917e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g42372.t1,102.3539203791276,1.6250499402738607,0.34990238175515603,4.644295166332959,3.4123941149429185e-6,3.4500540668432996e-5,33vs27
Montipora_capitata_HIv3___TS.g43945.t2,111.66229015300301,-1.742876552919434,0.3451645228709761,-5.049408144332749,4.4318097004610453e-7,5.410594935425534e-6,33vs27
Montipora_capitata_HIv3___RNAseq.g39250.t1,654.2774980378304,1.802118769511461,0.15436777091198414,11.67419053125393,1.7270180910851014e-31,2.6402476574665353e-29,33vs27
Montipora_capitata_HIv3___RNAseq.g37009.t1a,208.9539430428379,-2.4547925230714838,0.28321109703951663,-8.667713054792358,4.408861320068406e-18,2.3780109978490306e-16,33vs27
Montipora_capitata_HIv3___RNAseq.g530.t1,83.76442075288729,-1.5826322083314066,0.30570228582133385,-5.17703753532405,2.254368741924666e-7,2.902862582815227e-6,33vs27
Montipora_capitata_HIv3___RNAseq.g20224.t1,682.4965656546307,-1.5132895214703546,0.1453014815246714,-10.414825131796102,2.121871699129048e-25,2.1045109306816285e-23,33vs27
Montipora_capitata_HIv3___RNAseq.g18880.t1,61.41942880841614,-2.06943862235559,0.3712560840553138,-5.574154098030249,2.487354915655983e-8,3.87653573493215e-7,33vs27
Montipora_capitata_HIv3___RNAseq.g42285.t1,775.0306580379612,1.6209747388075098,0.11251286635613439,14.407016648893077,4.674710158811604e-47,1.4960319097572816e-44,33vs27
Montipora_capitata_HIv3___RNAseq.g23440.t1,138.53937206947091,1.8400332142979816,0.3026378558140306,6.0799836469521935,1.2019480531854233e-9,2.255602593632254e-8,33vs27
Montipora_capitata_HIv3___RNAseq.g18180.t1,81.60107954753799,1.5605490566028581,0.3264204309875169,4.780794669873275,1.74603626144047e-6,1.881830370323043e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g35261.t1,57.41018429773515,-1.9253053203627968,0.3974483878524933,-4.844164372550791,1.271456432923953e-6,1.4161251648742794e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g24957.t1,63.902650933866504,-2.0455850808683387,0.45396300806027107,-4.506061164782734,6.6042058009044085e-6,6.235804391554194e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g7228.t1,78.0183517622828,-1.5887240518012644,0.36898754200332695,-4.305630599818299,1.665107184654417e-5,1.4360726786229004e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g15773.t1,20.21146413587957,2.801351716286418,0.6369271937580271,4.398229097046013,1.0913774233691378e-5,9.818306190294621e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g2917.t1,24.612032984690337,-3.0793917187133037,0.676496998353501,-4.551966566308664,5.314678284683453e-6,5.147817118199041e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g9094.t1a,371.16438613894957,-1.988594713968221,0.18239766830741916,-10.902522671597843,1.1210533782235003e-27,1.2998803470589592e-25,33vs27
Montipora_capitata_HIv3___TS.g18271.t1,25.33753785868977,2.030124212335656,0.5891284420600129,3.445978953650404,5.689946719085723e-4,0.003393889193625634,33vs27
Montipora_capitata_HIv3___TS.g47836.t1,73.18389027544816,-1.6430334537593934,0.5159796299673575,-3.184299065959904,0.0014510501184217476,0.007558182496171611,33vs27
Montipora_capitata_HIv3___RNAseq.g26456.t1,39.89637469157183,-2.8252746751440614,0.5988953119859827,-4.717476691836565,2.3878774719364374e-6,2.4984234996259095e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g13537.t1,1127.6442443693961,1.5692378669334095,0.1531792914031971,10.2444517960517,1.2533335350500737e-24,1.193750456677455e-22,33vs27
Montipora_capitata_HIv3___TS.g47622.t1,162.8661720557439,-2.617566044434964,0.2751974584797615,-9.51159236315209,1.8776599565524415e-21,1.3740120206454785e-19,33vs27
Montipora_capitata_HIv3___RNAseq.g47019.t1,41.24223464015674,-2.2309220978913906,0.5090498004847746,-4.382522291074184,1.1731315848894175e-5,1.0467473717663866e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g14847.t1,8205.312968650256,2.492361888521458,0.21553834567367938,11.563426826588168,6.313786019277524e-31,8.967070534597582e-29,33vs27
Montipora_capitata_HIv3___TS.g47165.t2,66.17899197237605,-2.143856207785239,0.4716975213752477,-4.544980863021634,5.494024543651109e-6,5.2937606221081457e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g9766.t1,173.39955424737417,-1.5597534265361648,0.26028180348886726,-5.9925565507420435,2.065675688525534e-9,3.741913047244518e-8,33vs27
Montipora_capitata_HIv3___RNAseq.g14358.t1,222.53098425097843,1.7578196704831242,0.25921891344470366,6.781216876206453,1.191678263512979e-11,2.9950431079412065e-10,33vs27
Montipora_capitata_HIv3___TS.g44761.t1,173.60791264939076,-1.7580338157151596,0.26218772264683154,-6.705248430275439,2.0106400289912663e-11,4.89942964221811e-10,33vs27
Montipora_capitata_HIv3___RNAseq.g7513.t1,74.18686852224062,-1.790630676144253,0.4099538056685189,-4.367884018601169,1.2545608120032587e-5,1.1152580966556376e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g3365.t1,257.2704315400512,-1.581776215608871,0.24709198838761476,-6.4015682011005905,1.5378908846171372e-10,3.286950758021418e-9,33vs27
Montipora_capitata_HIv3___TS.g37098.t2,328.81537204669434,-1.6918943433188223,0.24709252744873725,-6.847209669947745,7.530431120008889e-12,1.9434990079833693e-10,33vs27
Montipora_capitata_HIv3___RNAseq.g47353.t1,950.5300581499004,-2.3225118145550847,0.3377757308570267,-6.875899013414183,6.160012827913799e-12,1.6036076778263232e-10,33vs27
Montipora_capitata_HIv3___RNAseq.g3140.t1,1744.019450097114,2.1604944601753537,0.2771338025820939,7.795853266709901,6.3974693083930875e-15,2.418142651024424e-13,33vs27
Montipora_capitata_HIv3___RNAseq.g35268.t1,701.4414641743599,1.5590895762875514,0.19413420670014464,8.030988473328074,9.669043867194708e-16,4.001317084489783e-14,33vs27
Montipora_capitata_HIv3___TS.g19268.t1,10.91428195724449,7.605137774068804,1.6320105012689183,4.659980905855488,3.1623871817741525e-6,3.213531631538663e-5,33vs27
Montipora_capitata_HIv3___TS.g3108.t1,22.48010717056961,-4.91966737213332,1.0115219113485714,-4.863629069166054,1.1525281048763397e-6,1.2999520476147512e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g3139.t1,472.5407333547603,1.625935280412374,0.26215348967567653,6.202226346190933,5.56699318057266e-10,1.102191856440822e-8,33vs27
Montipora_capitata_HIv3___RNAseq.g38993.t1,303.6153574405676,1.626489417875675,0.24334028691375792,6.6840120824387705,2.324876249631046e-11,5.602578287514495e-10,33vs27
Montipora_capitata_HIv3___TS.g41746.t1,10.218335413075723,7.488784006236148,1.5755948355016913,4.752988419038334,2.004318327402444e-6,2.1292450819208863e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g47459.t1,10.428791468816287,-2.530811865201016,0.7476664654376339,-3.384947676795492,7.119182361427688e-4,0.00411151624251654,33vs27
Montipora_capitata_HIv3___TS.g41720.t1b,190.1190486173574,-1.7303112448291031,0.22337922489539225,-7.746070592014106,9.477983233077056e-15,3.49284546164543e-13,33vs27
Montipora_capitata_HIv3___RNAseq.g9240.t1a,50.34544377517613,1.71258462260277,0.44523296233265364,3.8464910900357387,1.1982148600143242e-4,8.488652027763816e-4,33vs27
