Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
ABLG2334_trimmed_clipped_R1_paired	ABLG2334_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17623291.0	0.0	1-150	46.0	72.36997028324376	114.84508546105265	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2334_trimmed_clipped_R2_paired	ABLG2334_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17623291.0	0.0	1-150	46.0	72.16996943880646	104.98380137966285	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2335_trimmed_clipped_R1_paired	ABLG2335_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13529404.0	0.0	1-150	47.0	72.19091348885797	115.48901171108498	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2335_trimmed_clipped_R2_paired	ABLG2335_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13529404.0	0.0	1-150	47.0	71.25878659413789	102.19748600899197	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2336_trimmed_clipped_R1_paired	ABLG2336_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14991344.0	0.0	1-150	46.0	75.95815778332006	114.67353247313916	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2336_trimmed_clipped_R2_paired	ABLG2336_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14991344.0	0.0	1-150	46.0	75.42693358038561	105.14351221611618	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2340_trimmed_clipped_R1_paired	ABLG2340_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8865558.0	0.0	1-150	46.0	77.56272971986829	115.27960913458577	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2340_trimmed_clipped_R2_paired	ABLG2340_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8865558.0	0.0	1-150	46.0	77.1117249934422	106.53010820074721	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2351_trimmed_clipped_R1_paired	ABLG2351_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15246082.0	0.0	1-150	46.0	75.06698581786804	118.52493027388938	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2351_trimmed_clipped_R2_paired	ABLG2351_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15246082.0	0.0	1-150	46.0	74.2880724877661	106.70411132512602	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2504_trimmed_clipped_R1_paired	ABLG2504_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4611488.0	0.0	1-150	46.0	76.1347892737084	112.31384663692066	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2504_trimmed_clipped_R2_paired	ABLG2504_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4611488.0	0.0	1-150	46.0	75.9083515291532	110.72148274049505	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2505_trimmed_clipped_R1_paired	ABLG2505_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11046266.0	0.0	1-150	46.0	76.21514217124236	121.50598564256917	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2505_trimmed_clipped_R2_paired	ABLG2505_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11046266.0	0.0	1-150	46.0	76.68176239749272	113.38507347188634	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2507_trimmed_clipped_R1_paired	ABLG2507_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12947934.0	0.0	1-150	45.0	77.15589771742451	120.56751385974009	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2507_trimmed_clipped_R2_paired	ABLG2507_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12947934.0	0.0	1-150	45.0	77.44671589840803	114.896862464699	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2510_trimmed_clipped_R1_paired	ABLG2510_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7929066.0	0.0	1-150	46.0	81.06864969018586	119.80218262781518	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2510_trimmed_clipped_R2_paired	ABLG2510_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7929066.0	0.0	1-150	46.0	79.63317251854569	118.0006838132007	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2514_trimmed_clipped_R1_paired	ABLG2514_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10513095.0	0.0	1-150	52.0	69.22979698833943	127.6124772010526	pass	pass	pass	pass	warn	warn	pass	warn	warn	fail	pass
ABLG2514_trimmed_clipped_R2_paired	ABLG2514_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10513095.0	0.0	1-150	52.0	70.07363333791947	120.85025304156387	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2517_trimmed_clipped_R1_paired	ABLG2517_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17350067.0	0.0	1-150	46.0	78.30247114635702	118.0264939610896	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2517_trimmed_clipped_R2_paired	ABLG2517_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17350067.0	0.0	1-150	46.0	77.87608617208284	110.28274265453845	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2518_trimmed_clipped_R1_paired	ABLG2518_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7207724.0	0.0	1-150	46.0	78.02845362800629	113.05685220466266	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2518_trimmed_clipped_R2_paired	ABLG2518_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7207724.0	0.0	1-150	46.0	77.93418210953072	109.75318158686432	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2563_trimmed_clipped_R1_paired	ABLG2563_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7065947.0	0.0	1-150	46.0	77.06714301694659	119.23904623117043	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2563_trimmed_clipped_R2_paired	ABLG2563_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7065947.0	0.0	1-150	46.0	76.99207712540226	114.75507500976161	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2576_trimmed_clipped_R1_paired	ABLG2576_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13822893.0	0.0	1-150	45.0	81.60509285970964	118.01593559322205	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2576_trimmed_clipped_R2_paired	ABLG2576_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13822893.0	0.0	1-150	45.0	80.84627461139968	111.8897643930254	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2608_trimmed_clipped_R1_paired	ABLG2608_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19927398.0	0.0	1-150	49.0	76.67856026404718	122.09900389403573	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2608_trimmed_clipped_R2_paired	ABLG2608_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19927398.0	0.0	1-150	49.0	76.33883965987134	111.1561556104816	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2609_trimmed_clipped_R1_paired	ABLG2609_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23952561.0	0.0	1-150	46.0	76.46523450425433	117.56091642977132	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2609_trimmed_clipped_R2_paired	ABLG2609_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23952561.0	0.0	1-150	46.0	76.12747379370511	111.06525273017779	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2611_trimmed_clipped_R1_paired	ABLG2611_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16175911.0	0.0	1-150	46.0	76.62212351976738	119.64483978676688	pass	pass	pass	pass	fail	fail	pass	warn	pass	fail	pass
ABLG2611_trimmed_clipped_R2_paired	ABLG2611_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16175911.0	0.0	1-150	45.0	75.40199082126534	118.42262534703609	pass	pass	pass	pass	fail	fail	pass	warn	pass	fail	pass
ABLG2612_trimmed_clipped_R1_paired	ABLG2612_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20041629.0	0.0	1-150	46.0	77.81396101690254	119.1173018420808	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2612_trimmed_clipped_R2_paired	ABLG2612_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20041629.0	0.0	1-150	46.0	77.35480425121854	110.96757733615367	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2620_trimmed_clipped_R1_paired	ABLG2620_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19468526.0	0.0	1-150	45.0	71.24832915812084	129.74657208255007	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2620_trimmed_clipped_R2_paired	ABLG2620_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19468526.0	0.0	1-150	44.0	72.33105957367478	122.17025361858417	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2622_trimmed_clipped_R1_paired	ABLG2622_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16224909.0	0.0	1-150	45.0	77.27423664865654	124.20527283080601	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2622_trimmed_clipped_R2_paired	ABLG2622_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16224909.0	0.0	1-150	45.0	76.85145574984283	114.57076924129436	pass	pass	pass	pass	warn	warn	pass	warn	pass	fail	pass
ABLG2625_trimmed_clipped_R1_paired	ABLG2625_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8665697.0	0.0	1-150	46.0	80.8289305334686	115.17011210985106	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2625_trimmed_clipped_R2_paired	ABLG2625_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8665697.0	0.0	1-150	46.0	80.59799613759978	110.05486206129756	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2920_trimmed_clipped_R1_paired	ABLG2920_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26717831.0	0.0	1-150	50.0	66.8511613418974	125.35058923757695	pass	pass	pass	pass	warn	warn	pass	warn	warn	fail	pass
ABLG2920_trimmed_clipped_R2_paired	ABLG2920_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26717831.0	0.0	1-150	50.0	68.04536951642424	115.28110665120983	pass	pass	pass	pass	warn	fail	pass	warn	warn	fail	pass
ABLG2923_trimmed_clipped_R1_paired	ABLG2923_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7317889.0	0.0	1-150	47.0	78.1204690095305	115.6580347146561	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2923_trimmed_clipped_R2_paired	ABLG2923_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7317889.0	0.0	1-150	47.0	77.92088672606731	110.80774045629826	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2924_trimmed_clipped_R1_paired	ABLG2924_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17745382.0	0.0	1-150	46.0	71.76806209646675	127.41360997469651	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2924_trimmed_clipped_R2_paired	ABLG2924_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17745382.0	0.0	1-150	46.0	72.58528967196582	114.12659710565825	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2926_trimmed_clipped_R1_paired	ABLG2926_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4948424.0	0.0	1-150	48.0	76.68795232695517	118.77544951685627	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2926_trimmed_clipped_R2_paired	ABLG2926_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4948424.0	0.0	1-150	48.0	76.35978898304418	107.25060908281101	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2928_trimmed_clipped_R1_paired	ABLG2928_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7692224.0	0.0	1-150	46.0	75.29032392338463	117.13880017014586	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2928_trimmed_clipped_R2_paired	ABLG2928_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7692224.0	0.0	1-150	46.0	74.98575774452641	110.56829260302352	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2929_trimmed_clipped_R1_paired	ABLG2929_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8280522.0	0.0	1-150	46.0	71.32644042041862	115.19621407925732	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2929_trimmed_clipped_R2_paired	ABLG2929_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8280522.0	0.0	1-150	46.0	71.54803837992664	109.36833583679869	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2930_trimmed_clipped_R1_paired	ABLG2930_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12262933.0	0.0	1-150	50.0	66.24089027084669	120.6820453964806	pass	pass	pass	pass	warn	fail	pass	warn	warn	fail	pass
ABLG2930_trimmed_clipped_R2_paired	ABLG2930_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12262933.0	0.0	1-150	50.0	67.15406469692621	113.5649251284338	pass	pass	pass	pass	warn	fail	pass	warn	warn	fail	pass
ABLG2931_trimmed_clipped_R1_paired	ABLG2931_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6019680.0	0.0	1-150	48.0	68.9519557460549	115.61359507482125	pass	pass	pass	pass	warn	fail	pass	warn	warn	fail	pass
ABLG2931_trimmed_clipped_R2_paired	ABLG2931_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6019680.0	0.0	1-150	48.0	68.97088483040962	109.92484218430215	pass	pass	pass	pass	warn	fail	pass	warn	warn	fail	pass
ABLG2935_trimmed_clipped_R1_paired	ABLG2935_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18570387.0	0.0	1-150	47.0	72.03481899105063	116.41034303700833	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2935_trimmed_clipped_R2_paired	ABLG2935_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18570387.0	0.0	1-150	47.0	72.21117928667444	105.24127337787844	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2937_trimmed_clipped_R1_paired	ABLG2937_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11299162.0	0.0	1-150	47.0	74.74665373054563	113.96287220238102	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2937_trimmed_clipped_R2_paired	ABLG2937_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11299162.0	0.0	1-150	47.0	74.68319769862505	108.75773964476303	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
GM100_trimmed_clipped_R1_paired	GM100_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7021643.0	0.0	1-150	45.0	87.2220673357108	138.65014342084893	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM100_trimmed_clipped_R2_paired	GM100_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7021643.0	0.0	1-150	45.0	86.66066144990133	135.11380669737838	pass	pass	pass	pass	pass	warn	pass	warn	pass	warn	pass
GM101_trimmed_clipped_R1_paired	GM101_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6805055.0	0.0	1-150	45.0	86.58064857664141	138.6557891155913	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM101_trimmed_clipped_R2_paired	GM101_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6805055.0	0.0	1-150	45.0	85.95883628575221	137.31158131712382	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM102_trimmed_clipped_R1_paired	GM102_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9729356.0	0.0	1-150	45.0	86.43372941360329	139.74321506993886	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM102_trimmed_clipped_R2_paired	GM102_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9729356.0	0.0	1-150	45.0	86.41828781753435	134.38198078063954	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM103_trimmed_clipped_R1_paired	GM103_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6672446.0	0.0	1-150	45.0	86.59058420418533	139.0112392067317	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM103_trimmed_clipped_R2_paired	GM103_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6672446.0	0.0	1-150	45.0	86.3994771604897	134.79686819496177	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM104_trimmed_clipped_R1_paired	GM104_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8920234.0	0.0	1-150	45.0	85.58830409739116	138.74979355922727	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM104_trimmed_clipped_R2_paired	GM104_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8920234.0	0.0	1-150	45.0	85.29542641083924	135.89607234518735	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM105_trimmed_clipped_R1_paired	GM105_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6541360.0	0.0	1-150	45.0	86.97005916785511	138.91767231890617	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM105_trimmed_clipped_R2_paired	GM105_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6541360.0	0.0	1-150	45.0	86.46779539814726	137.25197420719851	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM106_trimmed_clipped_R1_paired	GM106_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9664621.0	0.0	1-150	45.0	86.07462388458205	139.50311067552468	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM106_trimmed_clipped_R2_paired	GM106_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9664621.0	0.0	1-150	45.0	85.65613823055213	135.72820744859007	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM107_trimmed_clipped_R1_paired	GM107_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9627171.0	0.0	1-150	45.0	83.2878348517257	138.75471174242153	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM107_trimmed_clipped_R2_paired	GM107_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9627171.0	0.0	1-150	45.0	82.93400781864408	134.4319323921846	pass	pass	pass	pass	pass	warn	pass	warn	pass	warn	pass
GM108_trimmed_clipped_R1_paired	GM108_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7884179.0	0.0	1-150	45.0	87.15515904063666	138.46763296470058	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM108_trimmed_clipped_R2_paired	GM108_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7884179.0	0.0	1-150	45.0	86.58502135722772	135.33138935582258	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM109_trimmed_clipped_R1_paired	GM109_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7040447.0	0.0	1-150	45.0	86.47641269451829	138.5737916924877	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM109_trimmed_clipped_R2_paired	GM109_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7040447.0	0.0	1-150	45.0	86.08276005996734	136.171816221328	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM10_trimmed_clipped_R1_paired	GM10_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6513451.0	0.0	1-150	45.0	87.23856370336918	138.78472702105228	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM10_trimmed_clipped_R2_paired	GM10_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6513451.0	0.0	1-150	44.0	86.59015775828325	137.794233041747	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM110_trimmed_clipped_R1_paired	GM110_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8071074.0	0.0	1-150	45.0	87.04081109330194	138.96605656198915	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM110_trimmed_clipped_R2_paired	GM110_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8071074.0	0.0	1-150	45.0	86.82325066412928	135.60925336578504	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM111_trimmed_clipped_R1_paired	GM111_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8748969.0	0.0	1-150	45.0	84.38268287872094	138.54939570593976	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM111_trimmed_clipped_R2_paired	GM111_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8748969.0	0.0	1-150	45.0	83.8975168022013	137.0516648304503	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM112_trimmed_clipped_R1_paired	GM112_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7645554.0	0.0	1-150	45.0	86.93807635322327	138.77212625795332	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM112_trimmed_clipped_R2_paired	GM112_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7645554.0	0.0	1-150	45.0	86.41945851183607	136.13679675795893	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM113_trimmed_clipped_R1_paired	GM113_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7792912.0	0.0	1-150	45.0	85.66148315467369	138.8115260380202	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM113_trimmed_clipped_R2_paired	GM113_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7792912.0	0.0	1-150	45.0	85.20779844110287	134.8045354547825	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM114_trimmed_clipped_R1_paired	GM114_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7089909.0	0.0	1-150	45.0	86.63151624770866	138.34500456917007	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM114_trimmed_clipped_R2_paired	GM114_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7089909.0	0.0	1-150	45.0	86.17701803813331	133.95451422578202	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
GM115_trimmed_clipped_R1_paired	GM115_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7405151.0	0.0	1-150	45.0	85.86105584367449	138.4457027277364	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM115_trimmed_clipped_R2_paired	GM115_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7405151.0	0.0	1-150	45.0	85.56885525581392	133.90371094390918	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
GM116_trimmed_clipped_R1_paired	GM116_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7960650.0	0.0	1-150	45.0	87.12141315694541	139.14476456068286	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM116_trimmed_clipped_R2_paired	GM116_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7960650.0	0.0	1-150	45.0	86.83582401292175	135.69321387072662	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM117_trimmed_clipped_R1_paired	GM117_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9609681.0	0.0	1-150	45.0	85.01990790815697	139.3279965276683	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM117_trimmed_clipped_R2_paired	GM117_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9609681.0	0.0	1-150	45.0	84.66099190374194	135.71675365706727	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
GM118_trimmed_clipped_R1_paired	GM118_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9319241.0	0.0	1-150	45.0	86.49377238179272	139.47545062950942	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
