Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
GM135_trimmed_clipped_R2_paired	15.334014680172388	45.0	137.87442403329564	0.0	8062315.0
GM136_trimmed_clipped_R1_paired	12.090093077604038	45.0	140.37732951708756	0.0	9439993.0
GM136_trimmed_clipped_R2_paired	12.49188508678607	45.0	134.7623019423849	0.0	9439993.0
GM137_trimmed_clipped_R1_paired	14.059409688829632	45.0	140.28667955812097	0.0	10354146.0
GM137_trimmed_clipped_R2_paired	14.208503009787776	45.0	134.96248285469414	0.0	10354146.0
GM138_trimmed_clipped_R1_paired	12.661853383416371	45.0	140.08903065237553	0.0	8518100.0
GM138_trimmed_clipped_R2_paired	12.990547202814582	45.0	135.60738779774832	0.0	8518100.0
GM139_trimmed_clipped_R1_paired	13.709404614011234	45.0	140.12366036570495	0.0	9915206.0
GM139_trimmed_clipped_R2_paired	13.915274210133362	45.0	133.71511232343533	0.0	9915206.0
GM13_trimmed_clipped_R1_paired	13.990306270043519	45.0	138.8375678729017	0.0	6762640.0
GM13_trimmed_clipped_R2_paired	14.415659795240842	45.0	136.20762660736045	0.0	6762640.0
GM140_trimmed_clipped_R1_paired	13.910064042528418	45.0	140.49752086768427	0.0	9547897.0
GM140_trimmed_clipped_R2_paired	14.10386120702502	45.0	134.68275820319386	0.0	9547897.0
GM141_trimmed_clipped_R1_paired	12.389128265453408	45.0	140.2324280146847	0.0	8255399.0
GM141_trimmed_clipped_R2_paired	12.665268683429915	45.0	136.28366939017727	0.0	8255399.0
GM142_trimmed_clipped_R1_paired	12.521244761830118	45.0	140.56901608362443	0.0	7672400.0
GM142_trimmed_clipped_R2_paired	12.602705211613667	45.0	133.86193472707367	0.0	7672400.0
GM143_trimmed_clipped_R1_paired	13.307750593808208	45.0	140.3191323956877	0.0	7503190.0
GM143_trimmed_clipped_R2_paired	13.519674622810001	45.0	134.41348346503287	0.0	7503190.0
GM144_trimmed_clipped_R1_paired	12.066381637244262	45.0	140.3286999291078	0.0	7594632.0
GM144_trimmed_clipped_R2_paired	12.458017160991702	45.0	135.02882114630438	0.0	7594632.0
GM145_trimmed_clipped_R1_paired	12.406917688672578	45.0	140.37642292431772	0.0	7587192.0
GM145_trimmed_clipped_R2_paired	12.699748134908944	45.0	135.906440749094	0.0	7587192.0
GM146_trimmed_clipped_R1_paired	17.302207725482887	45.0	141.30169151633766	0.0	10383169.0
GM146_trimmed_clipped_R2_paired	17.133916904657994	45.0	134.39076191478728	0.0	10383169.0
GM147_trimmed_clipped_R1_paired	12.684152484392825	45.0	140.42866856664813	0.0	7847445.0
GM147_trimmed_clipped_R2_paired	12.735800991321355	45.0	135.5110003319552	0.0	7847445.0
GM148_trimmed_clipped_R1_paired	12.849892083768793	45.0	140.9954069824672	0.0	9772878.0
GM148_trimmed_clipped_R2_paired	12.987162869251023	45.0	135.65042365207054	0.0	9772878.0
GM149_trimmed_clipped_R1_paired	12.342385627350282	45.0	140.27986657344826	0.0	7555018.0
GM149_trimmed_clipped_R2_paired	12.628614934459634	45.0	133.90504006740952	0.0	7555018.0
GM14_trimmed_clipped_R1_paired	13.599358921705985	45.0	139.7286207392008	0.0	8908540.0
GM14_trimmed_clipped_R2_paired	14.062480137973381	45.0	137.4664543236041	0.0	8908540.0
GM150_trimmed_clipped_R1_paired	12.95078747984634	45.0	140.410929733404	0.0	9762562.0
GM150_trimmed_clipped_R2_paired	13.328962994539168	45.0	135.62893162675945	0.0	9762562.0
GM151_trimmed_clipped_R1_paired	12.68370429629556	45.0	140.22464293235493	0.0	8096155.0
GM151_trimmed_clipped_R2_paired	12.884475554262053	45.0	134.1140736559515	0.0	8096155.0
GM152_trimmed_clipped_R1_paired	14.478276513719734	45.0	140.2437891530525	0.0	9600784.0
GM152_trimmed_clipped_R2_paired	14.653179062787757	45.0	134.37913216254006	0.0	9600784.0
GM153_trimmed_clipped_R1_paired	13.139787271697628	45.0	140.3119686600036	0.0	8971539.0
GM153_trimmed_clipped_R2_paired	13.431788972075182	45.0	134.6205583010897	0.0	8971539.0
GM154_trimmed_clipped_R1_paired	13.042117873192026	45.0	140.59885969506962	0.0	8636988.0
GM154_trimmed_clipped_R2_paired	13.166147817603445	45.0	135.27455149874007	0.0	8636988.0
GM155_trimmed_clipped_R1_paired	13.390718289374078	45.0	140.3386767906682	0.0	7429210.0
GM155_trimmed_clipped_R2_paired	13.463338854336271	45.0	135.4204356856247	0.0	7429210.0
GM156_trimmed_clipped_R1_paired	13.52232523050651	45.0	140.70170856746944	0.0	9215615.0
GM156_trimmed_clipped_R2_paired	13.561054728712634	45.0	135.47736173874452	0.0	9215615.0
GM15_trimmed_clipped_R1_paired	14.916786990254778	45.0	138.74865381469206	0.0	8227322.0
GM15_trimmed_clipped_R2_paired	15.212634261247757	44.0	136.12619270280172	0.0	8227322.0
GM160_trimmed_clipped_R1_paired	14.88403241472291	46.0	139.42694655895858	0.0	7315576.0
GM160_trimmed_clipped_R2_paired	15.02327120800912	46.0	133.71848682865163	0.0	7315576.0
GM16_trimmed_clipped_R1_paired	13.792800088967653	45.0	138.71868419101102	0.0	7875064.0
GM16_trimmed_clipped_R2_paired	14.367360944091317	45.0	138.04232664013904	0.0	7875064.0
GM17_trimmed_clipped_R1_paired	13.944446913529134	45.0	138.53449914655195	0.0	6893214.0
GM17_trimmed_clipped_R2_paired	14.412420867863545	45.0	136.01914302965207	0.0	6893214.0
GM18_trimmed_clipped_R1_paired	13.254110705224477	45.0	138.80601053257894	0.0	7485726.0
GM18_trimmed_clipped_R2_paired	13.692288527470964	44.0	136.164654169816	0.0	7485726.0
GM19_trimmed_clipped_R1_paired	15.686991951924355	45.0	138.54796428444106	0.0	10013899.0
GM19_trimmed_clipped_R2_paired	16.413064463981797	45.0	137.25087910313457	0.0	10013899.0
GM1_trimmed_clipped_R1_paired	14.244043507350852	45.0	139.4873282872754	0.0	8293867.0
GM1_trimmed_clipped_R2_paired	14.519754233730595	45.0	136.0444606840211	0.0	8293867.0
GM20_trimmed_clipped_R1_paired	12.574983060975569	45.0	139.03226637492455	0.0	7239270.0
GM20_trimmed_clipped_R2_paired	13.002072076203746	45.0	137.06544803550634	0.0	7239270.0
GM21_trimmed_clipped_R1_paired	13.954369974326994	45.0	138.60947882026693	0.0	7368955.0
GM21_trimmed_clipped_R2_paired	14.459746210845097	45.0	136.06694911286607	0.0	7368955.0
GM22_trimmed_clipped_R1_paired	13.3588206406219	45.0	138.55972026086425	0.0	6690376.0
GM22_trimmed_clipped_R2_paired	13.785243063009204	45.0	136.7450261390391	0.0	6690376.0
GM23_trimmed_clipped_R1_paired	13.953801837636675	45.0	138.59977019849862	0.0	6911182.0
GM23_trimmed_clipped_R2_paired	14.378857134507399	45.0	137.20022305880528	0.0	6911182.0
GM24_trimmed_clipped_R1_paired	14.44123191513556	45.0	138.8176584090146	0.0	8425357.0
GM24_trimmed_clipped_R2_paired	14.953885996213387	45.0	137.66067004638498	0.0	8425357.0
GM25_trimmed_clipped_R1_paired	13.395513529459322	45.0	139.21774739671696	0.0	7647747.0
GM25_trimmed_clipped_R2_paired	13.931407836907027	45.0	136.82380902506318	0.0	7647747.0
GM26_trimmed_clipped_R1_paired	14.770397977531886	45.0	138.74101977533107	0.0	8931987.0
GM26_trimmed_clipped_R2_paired	15.422693948897148	45.0	137.84239150818289	0.0	8931987.0
GM27_trimmed_clipped_R1_paired	13.246078481307322	45.0	138.4554249533153	0.0	7347160.0
GM27_trimmed_clipped_R2_paired	13.77529725847485	45.0	136.77719894489843	0.0	7347160.0
GM28_trimmed_clipped_R1_paired	13.419367366823906	45.0	139.78174728182555	0.0	9097834.0
GM28_trimmed_clipped_R2_paired	13.955656276472666	44.0	137.6109866370391	0.0	9097834.0
GM29_trimmed_clipped_R1_paired	13.999816213795029	45.0	138.77030683493572	0.0	7381591.0
GM29_trimmed_clipped_R2_paired	14.539419276257945	45.0	138.1128634734707	0.0	7381591.0
GM2_trimmed_clipped_R1_paired	13.358555012830067	45.0	139.1715040112832	0.0	6707330.0
GM2_trimmed_clipped_R2_paired	13.737171799327257	45.0	135.9515304897776	0.0	6707330.0
GM30_trimmed_clipped_R1_paired	13.742589545139126	45.0	138.75328575870537	0.0	7937284.0
GM30_trimmed_clipped_R2_paired	14.330863341791584	45.0	137.41565200388445	0.0	7937284.0
GM31_trimmed_clipped_R1_paired	14.08769094578247	45.0	138.73825817491263	0.0	7281087.0
GM31_trimmed_clipped_R2_paired	14.549530849645492	45.0	136.29785415282086	0.0	7281087.0
GM32_trimmed_clipped_R1_paired	14.196144279192268	45.0	138.9479066216406	0.0	8215094.0
GM32_trimmed_clipped_R2_paired	14.65099228943835	45.0	137.2682773928089	0.0	8215094.0
GM33_trimmed_clipped_R1_paired	14.37416051726808	44.0	139.10967270748768	0.0	6888578.0
GM33_trimmed_clipped_R2_paired	14.533052646962787	44.0	135.9458702507252	0.0	6888578.0
GM34_trimmed_clipped_R1_paired	13.1471741278947	45.0	139.50681726098816	0.0	9050629.0
GM34_trimmed_clipped_R2_paired	13.713485909354418	45.0	137.19323463595734	0.0	9050629.0
GM35_trimmed_clipped_R1_paired	14.673295151027403	45.0	138.86906408313368	0.0	7602406.0
GM35_trimmed_clipped_R2_paired	14.841448077667465	45.0	135.83471272120957	0.0	7602406.0
GM36_trimmed_clipped_R1_paired	13.525558471097568	45.0	139.05897799719142	0.0	7254892.0
GM36_trimmed_clipped_R2_paired	14.179778110424195	44.0	138.37512122854483	0.0	7254892.0
GM37_trimmed_clipped_R1_paired	14.666566581707158	45.0	139.30806949041622	0.0	8631809.0
GM37_trimmed_clipped_R2_paired	15.215536891067572	45.0	136.8049301137224	0.0	8631809.0
GM38_trimmed_clipped_R1_paired	14.814606465925337	45.0	138.6760849686759	0.0	9261719.0
GM38_trimmed_clipped_R2_paired	15.295715050456707	45.0	136.9436874515411	0.0	9261719.0
GM39_trimmed_clipped_R1_paired	15.316423665939155	45.0	138.29925920047978	0.0	8040097.0
GM39_trimmed_clipped_R2_paired	15.954509784171819	45.0	137.09929768260258	0.0	8040097.0
GM3_trimmed_clipped_R1_paired	14.495354572181228	45.0	138.6162215668032	0.0	7429344.0
GM3_trimmed_clipped_R2_paired	15.006321980892878	45.0	135.7737201292604	0.0	7429344.0
GM40_trimmed_clipped_R1_paired	14.706030495593097	45.0	138.40226742356484	0.0	8621327.0
GM40_trimmed_clipped_R2_paired	15.334966956381663	45.0	137.452172617974	0.0	8621327.0
GM41_trimmed_clipped_R1_paired	15.480091127749603	45.0	137.98209165019676	0.0	8397647.0
GM41_trimmed_clipped_R2_paired	16.188702137438383	45.0	137.2604425977896	0.0	8397647.0
GM42_trimmed_clipped_R1_paired	13.638257899186527	45.0	138.23546254665735	0.0	8120370.0
GM42_trimmed_clipped_R2_paired	14.088306586831578	45.0	135.19056656285366	0.0	8120370.0
GM43_trimmed_clipped_R1_paired	13.120248886238599	45.0	138.66623729238884	0.0	6854160.0
GM43_trimmed_clipped_R2_paired	13.44308952799409	45.0	136.21881382984932	0.0	6854160.0
GM44_trimmed_clipped_R1_paired	14.501613398726803	45.0	138.4908456752481	0.0	7340028.0
GM44_trimmed_clipped_R2_paired	14.990278997254677	45.0	133.40315908876642	0.0	7340028.0
GM45_trimmed_clipped_R1_paired	12.67691482887085	45.0	139.29644428058944	0.0	8072178.0
GM45_trimmed_clipped_R2_paired	13.161161631546477	45.0	135.83080452388438	0.0	8072178.0
GM46_trimmed_clipped_R1_paired	14.613079218463483	45.0	139.3023036420212	0.0	9620592.0
GM46_trimmed_clipped_R2_paired	14.838151073642237	45.0	134.91548357938888	0.0	9620592.0
GM47_trimmed_clipped_R1_paired	14.015189261367283	45.0	138.54755034246648	0.0	7669072.0
GM47_trimmed_clipped_R2_paired	14.668816361943982	45.0	138.05315180246058	0.0	7669072.0
GM48_trimmed_clipped_R1_paired	13.1119037039076	45.0	138.92879886294907	0.0	7441707.0
GM48_trimmed_clipped_R2_paired	13.603382741574393	45.0	135.91620484386178	0.0	7441707.0
GM49_trimmed_clipped_R1_paired	14.986792239002042	45.0	138.66058348484341	0.0	7638656.0
GM49_trimmed_clipped_R2_paired	15.457631590504676	45.0	136.09749228136468	0.0	7638656.0
GM4_trimmed_clipped_R1_paired	12.967027318690214	44.0	139.331175888272	0.0	6690321.0
GM4_trimmed_clipped_R2_paired	13.383666549861289	44.0	137.69076252096124	0.0	6690321.0
GM50_trimmed_clipped_R1_paired	14.922529031930907	45.0	138.1620435594348	0.0	7831277.0
GM50_trimmed_clipped_R2_paired	15.403060182568296	45.0	135.57879538675493	0.0	7831277.0
GM51_trimmed_clipped_R1_paired	13.912934209795452	45.0	138.45671805764454	0.0	8035522.0
GM51_trimmed_clipped_R2_paired	14.66566622240849	45.0	137.3613763984468	0.0	8035522.0
GM52_trimmed_clipped_R1_paired	13.710294499501885	45.0	138.85599296944275	0.0	7337114.0
GM52_trimmed_clipped_R2_paired	14.049695621726116	45.0	134.53917548507494	0.0	7337114.0
GM53_trimmed_clipped_R1_paired	14.671789449545358	45.0	138.6817276689848	0.0	7622224.0
GM53_trimmed_clipped_R2_paired	14.94639279481946	45.0	136.70300649784105	0.0	7622224.0
GM54_trimmed_clipped_R1_paired	13.480322800046906	45.0	139.12388648002712	0.0	7009304.0
GM54_trimmed_clipped_R2_paired	13.848181830112182	45.0	136.2631338289793	0.0	7009304.0
GM55_trimmed_clipped_R1_paired	15.090547876272794	45.0	138.77617461451965	0.0	7786065.0
GM55_trimmed_clipped_R2_paired	15.589040048158665	45.0	137.20371471340144	0.0	7786065.0
GM56_trimmed_clipped_R1_paired	13.317156108212188	45.0	139.20844759222777	0.0	6985233.0
GM56_trimmed_clipped_R2_paired	13.569542791011884	45.0	134.7661408001709	0.0	6985233.0
GM57_trimmed_clipped_R1_paired	13.710019078112438	45.0	138.50066921175429	0.0	7569353.0
GM57_trimmed_clipped_R2_paired	14.042790027223006	45.0	134.7742059327924	0.0	7569353.0
GM58_trimmed_clipped_R1_paired	12.961448510626212	45.0	138.81830568347175	0.0	7730539.0
GM58_trimmed_clipped_R2_paired	13.530783402056684	45.0	135.5112798732404	0.0	7730539.0
GM59_trimmed_clipped_R1_paired	14.05072296280241	45.0	138.63574292415362	0.0	9347327.0
GM59_trimmed_clipped_R2_paired	14.511331984766812	45.0	135.38929985010688	0.0	9347327.0
GM5_trimmed_clipped_R1_paired	13.768284917168941	45.0	138.82820927686512	0.0	6502563.0
GM5_trimmed_clipped_R2_paired	14.18146428275962	44.0	136.3024399763601	0.0	6502563.0
GM60_trimmed_clipped_R1_paired	14.077446984140792	45.0	139.72197156001516	0.0	9005701.0
GM60_trimmed_clipped_R2_paired	14.40457707590214	45.0	136.39538754395687	0.0	9005701.0
GM61_trimmed_clipped_R1_paired	14.111644343052191	45.0	139.37990781706085	0.0	9010778.0
GM61_trimmed_clipped_R2_paired	14.444140645696109	45.0	136.5876372717206	0.0	9010778.0
GM62_trimmed_clipped_R1_paired	13.549183030498796	45.0	139.04372091052667	0.0	7505722.0
GM62_trimmed_clipped_R2_paired	13.693043419399544	45.0	133.77212332138066	0.0	7505722.0
GM63_trimmed_clipped_R1_paired	15.82653772307063	45.0	138.6665158507488	0.0	7958930.0
GM63_trimmed_clipped_R2_paired	16.21765110408198	45.0	135.7962973666058	0.0	7958930.0
GM64_trimmed_clipped_R1_paired	14.276853505521728	45.0	139.68899773238897	0.0	9232624.0
GM64_trimmed_clipped_R2_paired	14.467293611088479	45.0	134.9205041816931	0.0	9232624.0
GM65_trimmed_clipped_R1_paired	13.46399792454676	45.0	138.712174079936	0.0	7080839.0
GM65_trimmed_clipped_R2_paired	14.00486641096738	45.0	133.907242347976	0.0	7080839.0
GM66_trimmed_clipped_R1_paired	13.714018588190797	45.0	138.99086527374325	0.0	9127805.0
GM66_trimmed_clipped_R2_paired	14.078473081820135	45.0	136.21276024192017	0.0	9127805.0
GM67_trimmed_clipped_R1_paired	14.183189359232188	45.0	138.7306186612001	0.0	8994309.0
GM67_trimmed_clipped_R2_paired	14.590109732419762	45.0	135.5196615993513	0.0	8994309.0
GM68_trimmed_clipped_R1_paired	12.826411834368116	45.0	138.67319740374998	0.0	7844699.0
GM68_trimmed_clipped_R2_paired	13.273990290846712	45.0	135.90664345438876	0.0	7844699.0
GM69_trimmed_clipped_R1_paired	16.05874793959164	45.0	138.19307779627732	0.0	9581024.0
GM69_trimmed_clipped_R2_paired	16.485085691570575	45.0	135.47079414475948	0.0	9581024.0
GM6_trimmed_clipped_R1_paired	13.144895689048226	44.0	139.8289438878438	0.0	8399998.0
GM6_trimmed_clipped_R2_paired	13.51291554157254	44.0	137.98391761521847	0.0	8399998.0
GM70_trimmed_clipped_R1_paired	12.760053900376079	45.0	139.45826953998494	0.0	8350531.0
GM70_trimmed_clipped_R2_paired	13.098323985659363	45.0	136.99396864702376	0.0	8350531.0
GM71_trimmed_clipped_R1_paired	13.669578087829066	45.0	138.6252364833094	0.0	9059836.0
GM71_trimmed_clipped_R2_paired	14.17224091835007	45.0	134.2584553406927	0.0	9059836.0
GM72_trimmed_clipped_R1_paired	13.608347060147636	45.0	138.56246946145004	0.0	7130332.0
GM72_trimmed_clipped_R2_paired	13.962017679576064	45.0	134.90304771222435	0.0	7130332.0
GM73_trimmed_clipped_R1_paired	15.001181183797684	44.0	139.00285063224806	0.0	8144509.0
GM73_trimmed_clipped_R2_paired	15.429894388944803	44.0	135.87763534916593	0.0	8144509.0
GM74_trimmed_clipped_R1_paired	13.949226199942515	45.0	139.43920248640248	0.0	9652500.0
GM74_trimmed_clipped_R2_paired	14.285793515628868	45.0	135.1908428904429	0.0	9652500.0
GM75_trimmed_clipped_R1_paired	14.083117293392817	45.0	139.01109203620373	0.0	7426860.0
GM75_trimmed_clipped_R2_paired	14.324067787577917	45.0	135.17553434425855	0.0	7426860.0
GM76_trimmed_clipped_R1_paired	13.696634935930277	45.0	139.25882132211723	0.0	8725081.0
GM76_trimmed_clipped_R2_paired	14.336040354726649	45.0	135.95797471679631	0.0	8725081.0
GM77_trimmed_clipped_R1_paired	14.449844932966045	45.0	138.71968496346548	0.0	9377706.0
GM77_trimmed_clipped_R2_paired	14.935970892940261	45.0	135.70750703850175	0.0	9377706.0
GM78_trimmed_clipped_R1_paired	13.952074195139758	45.0	139.3582143557406	0.0	7818489.0
GM78_trimmed_clipped_R2_paired	14.002837350119961	45.0	134.72155246365378	0.0	7818489.0
GM79_trimmed_clipped_R1_paired	14.585081987900722	45.0	138.45390174778242	0.0	8303894.0
GM79_trimmed_clipped_R2_paired	15.11145677908084	45.0	135.51095076599003	0.0	8303894.0
GM7_trimmed_clipped_R1_paired	13.434298597179875	45.0	139.12339193206887	0.0	6676879.0
GM7_trimmed_clipped_R2_paired	13.9944095889917	44.0	136.1838782760628	0.0	6676879.0
GM80_trimmed_clipped_R1_paired	12.237656184492337	45.0	138.67175817619056	0.0	6901686.0
GM80_trimmed_clipped_R2_paired	12.846970350867196	45.0	136.14373574804765	0.0	6901686.0
GM81_trimmed_clipped_R1_paired	12.939725801794836	45.0	138.34302905087802	0.0	6864302.0
GM81_trimmed_clipped_R2_paired	13.439132036938815	45.0	136.56096555775082	0.0	6864302.0
GM82_trimmed_clipped_R1_paired	13.101598775178445	45.0	138.62536529657194	0.0	9360545.0
GM82_trimmed_clipped_R2_paired	13.498944524114066	45.0	135.941941414736	0.0	9360545.0
GM83_trimmed_clipped_R1_paired	13.585383380093077	45.0	138.63515168629675	0.0	7592347.0
GM83_trimmed_clipped_R2_paired	14.013553456908639	45.0	133.9222784469677	0.0	7592347.0
GM84_trimmed_clipped_R1_paired	14.853317752983202	45.0	138.97321588983476	0.0	8248846.0
GM84_trimmed_clipped_R2_paired	15.12412966332343	45.0	134.72621637014439	0.0	8248846.0
