""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"791"	"castor1"	60.9490815652504	0.89353122934174	0.147371579029356	6.05821262650211	1.37642379307452e-09	5.90721998294054e-08
"792"	"nipsnap1"	670.555253030268	-0.679617839019899	0.240724871037109	-2.82428678506362	0.00473859642883261	0.0173231047874611
"793"	"adora2aa"	9.26648568062855	-0.78302176336658	0.233130161799325	-3.35652548950759	0.000789284451057985	0.00415132713816067
"794"	"tctn2"	29.5593590244504	0.777687448321955	0.170781505030048	4.54750162353265	5.42865017024477e-06	7.00604976597603e-05
"795"	"si:ch211-225b11.4"	14.6612555278075	0.944459437391621	0.214237362139464	4.38908354081768	1.13829339111214e-05	0.000129101516274219
"796"	"smtnb"	44.5434807490047	-0.674114295890422	0.195215045393906	-3.45444537201742	0.000551425916447191	0.00308721896718755
"797"	"mob1a"	737.230048588504	-0.727735962579503	0.209399949700623	-3.47583238483191	0.000509270472621644	0.00289576855030245
"798"	"mthfd2"	87.6513770290327	-0.718204201436607	0.18382938023533	-3.90748801681386	9.32606653073445e-05	0.000731264438350454
"799"	"arl6ip4"	600.037487305628	-0.661384090579853	0.172438086913671	-3.8355446725076	0.000125286330381394	0.000922539852036801
"800"	"kmt5ab"	64.1941745317693	-1.10534290713493	0.175979811588712	-6.27692543806344	3.45333584308275e-10	1.75768735928977e-08
"801"	"kansl3"	301.415263972444	0.759946031500285	0.116974584678131	6.49561449413379	8.26951673680289e-11	4.85658339206732e-09
"802"	"gfpt1"	819.860983877504	-0.908447282912178	0.149426947316537	-6.07956441737207	1.20509462019846e-09	5.30011820658506e-08
"803"	"gins4"	9.25170988380873	-0.890734225414722	0.255762413915947	-3.47517012586525	0.000510529464154318	0.00290079921935861
"804"	"angptl2b"	22.7458780979647	-0.986473372328591	0.272000609501121	-3.62882021788963	0.000284719428634494	0.0018178433238433
"805"	"hmcn2"	16.7703659939678	-0.7990616731473	0.270729363718728	-2.95424315291061	0.00313436940493493	0.0124431205768982
"806"	"zgc:154046"	125.340070258824	0.779361898611241	0.150016236785234	5.19378099350432	2.06065535413981e-07	4.55946157875192e-06
"807"	"rimbp2b"	25.7219599629335	-1.65029534497788	0.266882228671973	-6.19439205799515	5.85104219470419e-10	2.7467708115333e-08
"808"	"ulk1a"	286.6638570012	1.17023949979733	0.214831468165307	5.44814010087389	5.08992594849118e-08	1.38526202267942e-06
"809"	"ncor2"	590.151757756678	-0.724679133319154	0.148068923238789	-4.8941485008387	9.87322678954342e-07	1.72555455191707e-05
"810"	"LOC132460036"	41.4069455307914	-0.993998147541293	0.210361679122427	-4.72343026984378	2.3189949488799e-06	3.47873223665478e-05
"811"	"LOC132460037"	54.5130845816921	0.628080753825613	0.254814493150801	2.4637084341859	0.0137507918049267	0.0402155213552957
"812"	"slc7a4"	12.4147706426908	-0.967814859546019	0.247474421127442	-3.90361762294309	9.47654618260923e-05	0.00073867156864551
"813"	"tbc1d10aa"	465.327051271667	0.590781705246842	0.126671758940272	4.6634008144109	3.11026126421637e-06	4.41462327776152e-05
"814"	"orai1a"	90.1855518240904	-0.664099383395582	0.150755278359875	-4.40546386610209	1.05557747667529e-05	0.00012123679237254
"815"	"rab35b"	100.213606833032	-0.58424347858817	0.11113519797939	-5.2567307311436	1.46638770418717e-07	3.44197735225551e-06
"816"	"LOC132458811"	40.6607906352368	1.01716351328779	0.173874689547994	5.83876291419745	5.25898428180829e-09	1.94609249979365e-07
"817"	"LOC132458813"	17.7104197134526	-1.02726776842498	0.243587191304182	-4.21520095004803	2.49555879953253e-05	0.000248843044646067
"818"	"LOC132458827"	36.3337692168667	0.648046696646576	0.256669406936811	2.52209933227937	0.0116656761346171	0.0352326250278485
"819"	"LOC132458826"	100.732832042454	-0.846099424270848	0.216749266769757	-3.90466302156329	9.4356769631052e-05	0.000736277192182916
"820"	"LOC132458801"	31.117590911537	-0.789755320795333	0.288403747698858	-2.75223690422951	0.0059189685208789	0.0206295850804832
"821"	"snapc4"	28.5132287042869	0.79561424578729	0.199865053840799	3.97429413372597	7.05882866762861e-05	0.00058511639230069
"822"	"chek2"	41.8016248712704	-0.688255651788147	0.19170294613825	-3.58940899931257	0.000331428500791008	0.00204844560395158
"823"	"ntng2a"	15.3141882433733	-1.17821181280311	0.280952431582366	-4.21231008163231	2.5277221982456e-05	0.000251489288119004
"824"	"LOC132460117"	9.28480998626069	-0.750397892190186	0.254126878640954	-2.94783058097871	0.00320012391526654	0.0126281277243897
"825"	"LOC132460130"	243.765801625328	-0.6004032189704	0.209229511946521	-2.87015584192819	0.00410269540319078	0.0154175353397498
"826"	"LOC132460144"	660.326604122334	0.793797836593021	0.122383830622539	6.48582150798046	8.82495938545235e-11	5.13788176777506e-09
"827"	"LOC132460147"	12952.5041023217	-0.725906200998274	0.188349938790585	-3.85420557874459	0.000116106008245334	0.00086459638378173
"828"	"sh3d21"	64.4494120131219	-0.601376464258433	0.185968151934698	-3.23430421160148	0.00121939494855168	0.00587854540501519
"829"	"vsig10l"	18.2143896096818	0.7300465928471	0.25860527175671	2.81283439498998	0.00491069345509478	0.01783091846298
"830"	"LOC132459596"	12.2961290551529	1.23474136254998	0.273170910216049	4.50311503716559	6.69646120279026e-06	8.29164086116763e-05
"831"	"LOC132458842"	100.281388513294	0.725042287445083	0.155330269878969	4.66523795140962	3.08260111136925e-06	4.37964855254871e-05
"832"	"LOC132458939"	10.6112541689525	-0.819923705179898	0.257739140039484	-3.18572034593116	0.00144394099366212	0.00671124897598933
"833"	"LOC132458889"	15.1471622529456	-0.757517177872966	0.279217240609125	-2.71702611463619	0.00658714100302187	0.0224777857891873
"834"	"LOC132458860"	136.262194753479	1.10476018365628	0.246864018595398	4.47756520822402	7.54991702418299e-06	9.17245363088765e-05
"835"	"LOC132458894"	29.5718240316542	-0.58656785794111	0.228744345826009	-2.56389395738931	0.0103505162447852	0.0319981155623151
"836"	"kcnv1"	20.6340427441044	-0.66802660716317	0.188704209172737	-3.53607225982338	0.000406123590647052	0.00241246060848736
"837"	"dek"	84.8777849770028	-1.6673428334417	0.237220357404884	-7.02990722362284	2.0667091304369e-12	1.94375898774045e-10
"838"	"LOC132460183"	14981.3825375484	-0.781457339770273	0.247476305255429	-3.15940762222578	0.00158090208962867	0.00723653067597145
"839"	"c4b"	16803.7637141062	-0.873131105077395	0.197876910042861	-4.41291371148743	1.01988652694856e-05	0.00011826118273314
"840"	"LOC132460204"	72.7157280025368	-0.764875137645397	0.176486874914455	-4.33356499349639	1.46713940330288e-05	0.000159897251572588
"841"	"LOC132460207"	270.144508254926	-0.722973804014497	0.260371711468232	-2.7792072069297	0.00544917534214164	0.0193739552728203
"842"	"tyrobp"	34.9249893170549	-0.694594237738639	0.197140809081611	-3.52526662203546	0.000423056759818708	0.00249668891697729
"843"	"LOC132460214"	54.2707354209603	-0.938707178919304	0.181300008165812	-5.17659686301928	2.25969757669676e-07	4.92179775488937e-06
"844"	"LOC132458961"	62.2486327223739	-0.58622423861162	0.228376719504077	-2.56799722516093	0.0102287974858657	0.0317005103588815
"845"	"LOC132458972"	56.0115515478542	-1.0725501782286	0.273049791008582	-3.93648731493317	8.2682988706981e-05	0.000662651621095838
"846"	"LOC132458990"	33.2840157752985	1.49828383693762	0.191473765367491	7.78806319312549	6.80441502666217e-15	1.12164595882684e-12
"847"	"LOC132461197"	50.4305678458347	-0.662772194312186	0.166337794522537	-3.98472821219451	6.75574040759557e-05	0.000564775802034491
"848"	"LOC132460691"	74.8774870508807	0.686332208490224	0.194827412556817	3.52069532007769	0.0004304168667226	0.0025298326858501
"849"	"LOC132461089"	17.4175573455254	0.742855636164301	0.257798641202633	2.87529506142113	0.00403650090400743	0.0152126479900057
"850"	"LOC132461137"	7.11982437229766	1.05725175727307	0.267588229895842	3.93228354714437	8.41427332406743e-05	0.000672122515632831
"851"	"LOC132460736"	35.9929317518016	-1.36413946319722	0.250909725203834	-5.43021104331266	5.6287448283772e-08	1.51485292171502e-06
