Cold_Downregulated	Cold_Upregulated	Cool_Downregulated	Cool_Upregulated	Warm_Downregulated	Warm_Upregulated
132461636	132464263	132448657	132473437	132473294	132462787
132461662	132464268	132448655	132473652	132473050	132462801
132461652	132464277	132448416	132473627	132473053	132462807
132461659	132464297	132448326	132472826	132473054	132462831
132461665	132464984	132448702	132473628	132473436	132462838
132461676	132464987	132449050	132473179	132473433	132462853
132461705	132465003	132448365	132472945	132473732	132462834
132461708	132465029	132448366	132473331	132473728	132462859
132461713	132464988	132448474	132473636	132473000	132462864
132461718	132465019	132450262	132472871	132472944	132462877
132461734	132464983	132449606	132473221	132473186	132462874
132461742	132464982	132449618	132473557	132473405	132462895
132461743	132465047	132450272	132473650	132473403	132462896
132461754	132465005	132449378	132472793	132473777	132462930
132461749	132465026	132450305	132473080	132472711	132462939
132461769	132464312	132450410	132473353	132473688	132462956
132461773	132464303	132450084	132473014	132473638	132462958
132461782	132464341	132450081	132472798	132473815	132462968
132461784	132464343	132450085	132472802	132473178	132462981
132461790	132464355	132449936	132472797	132473205	132462985
132461791	132464358	132450019	132472804	132472779	132463016
132461793	132464360	132450021	132473067	132472780	132463019
132461794	132464369	132449811	132473655	132473548	132463051
132461796	132464378	132450444	132473445	132472864	132463047
132461798	132464407	132449462	132473170	132473567	132463036
132461397	132464392	132449796	132473121	132473081	132463031
132461826	132464401	132449712	132473122	132473014	132463042
132461831	132465085	132449889	132473126	132472795	132463049
132461834	132465096	132449891	132473373	132472934	132463026
132461841	132465107	132449580	132472974	132473137	132463038
132461865	132465071	132449482	132473076	132473138	132463045
132461400	132465098	132450231	132473592	132472923	132463050
132461870	132465090	132450228	132473040	132473444	132463041
132461874	132465062	132449947	132473134	132472777	132463025
132461868	132465101	132449944	132473699	132473121	132463052
132461875	132465067	132449570	132473333	132473367	132463075
132461401	132464437	132450403	132473477	132473749	132463080
132461890	132464444	132450181	132473469	132473645	132463086
132461886	132464451	132449692	132473030	132473700	132463087
132461891	132464462	132449512	132473704	132473239	132463091
132461405	132464460	132449442	132473718	132472849	132463094
132461901	132464465	132449499	132473073	132472847	132463102
132461899	132464471	132449553	132472895	132472862	132462931
132461903	132464485	132449521	132472684	132473489	132463116
132460987	132464478	132450197	132473756	132473703	132462951
132460983	132464482	132450199	132473755	132473708	132463176
132461912	132464473	132450248	132473359	132472784	132463175
132460955	132464495	132449790	132473048	132472687	132463193
132460972	132464516	132449841	132473252	132472688	132463200
132460976	132465247	132449838	132473061	132473356	132463209
132460973	132464527	132449486	132472933	132473090	132463265
132461916	132464526	132449863	132474596	132472791	132463261
132461930	132464529	132450184	132474218	132472933	132463262
132461927	132464530	132449668	132474543	132474447	132463269
132461921	132464548	132450431	132475199	132474400	132463291
132461934	132464556	132450420	132474850	132474758	132463272
132461411	132464559	132449825	132474622	132474066	132463286
132461964	132464563	132449518	132475198	132473988	132463271
132461968	132464569	132449465	132475345	132474352	132463007
132461971	132464570	132449464	132474772	132474420	132463304
132461974	132464571	132449513	132474768	132474424	132463014
132461032	132464572	132449405	132474771	132475117	132463315
132461015	132464573	132450103	132474026	132475331	132463319
132461001	132464580	132450127	132475280	132475333	132463326
132461040	132464586	132449985	132474894	132474371	132463072
132461045	132464616	132451623	132474641	132474785	132463341
132461049	132464618	132451430	132474640	132474083	132463347
132461046	132464646	132451491	132474032	132474778	132463351
132461975	132464631	132451376	132474902	132474783	132463093
132461978	132464649	132451432	132474536	132474787	132463366
132461981	132464656	132451370	132474961	132474860	132463384
132461983	132464677	132451379	132474925	132474541	132463108
132461982	132464690	132451456	132474967	132474537	132463393
132461987	132464733	132451465	132474056	132474914	132463396
132461427	132465114	132451384	132474930	132474908	132463136
132462001	132465211	132451365	132474502	132474934	132463419
132462024	132465217	132450833	132474499	132474935	132463431
132462022	132465184	132451262	132474484	132474471	132463430
132462029	132465190	132451169	132474503	132474501	132463434
132462028	132465197	132451532	132474471	132474316	132463455
132462044	132465191	132450927	132474993	132475049	132463466
132462037	132465162	132451204	132474085	132474344	132463476
132462115	132465119	132451209	132474349	132475154	132463489
132462098	132465166	132451203	132474045	132474612	132463496
132462102	132465155	132451196	132474295	132474110	132463498
132461064	132465230	132451210	132474262	132474547	132463501
132461062	132465221	132451656	132474197	132474342	132463510
132461067	132465125	132450979	132474199	132475146	132463522
132462130	132464735	132451050	132474037	132474827	132463576
132462159	132464757	132451723	132474609	132474889	132463601
132462145	132464763	132451318	132474001	132474667	132463588
132462149	132464773	132451327	132473954	132475303	132463618
132462152	132464783	132450713	132473951	132474286	132463627
132462342	132464799	132450775	132474829	132474562	132463630
132462350	132464809	132450744	132474831	132474561	132463632
132462352	132464811	132450753	132475193	132473994	132463645
132462364	132464841	132450761	132473888	132475229	132463655
132462381	132464848	132451743	132474890	132475262	132463659
132462384	132464852	132451729	132474249	132474304	132463670
132462388	132464863	132451688	132475300	132474297	132463945
132462566	132464866	132451681	132474015	132473931	132463956
132462426	132464891	132451682	132474013	132474106	132463958
132462429	132466573	132451275	132475011	132474081	132463949
132462431	132466581	132450870	132474052	132475240	132463951
132462440	132466583	132451552	132474448	132474247	132463954
132462448	132466589	132451568	132474644	132473958	132463962
132462450	132466595	132451563	132474562	132474663	132463970
132462453	132466606	132451233	132473994	132474450	132463977
132463704	132466610	132451713	132474873	132474188	132464910
132463711	132466629	132450633	132475261	132474399	132464913
132463708	132466627	132450864	132474303	132475295	132464001
132462477	132465459	132450694	132474298	132474109	132464008
132463700	132465453	132452086	132474388	132473887	132464015
132463707	132465471	132452087	132473938	132474698	132464016
132463710	132465487	132452439	132474081	132474533	132464012
132463709	132465489	132452244	132474080	132474393	132464017
132462511	132465493	132452711	132474267	132474242	132464019
132462545	132465496	132452397	132474600	132473976	132464026
132462552	132465504	132452207	132474635	132474002	132464034
132462555	132465498	132452488	132475100	132474717	132464035
132462556	132465508	132452198	132474651	132474712	132464039
132462563	132465516	132452292	132474232	132475076	132464047
132462575	132465518	132452175	132474187	132473897	132464059
132462588	132465526	132452788	132474188	132474158	132464070
132462593	132465541	132452068	132474394	132474138	132464064
132462610	132465554	132452500	132475295	132475459	132464075
132462607	132465574	132452987	132474256	132475748	132464080
132462620	132465583	132452322	132474176	132475678	132464085
132462600	132465588	132452315	132474732	132475462	132464921
132462627	132466284	132452232	132474034	132475456	132464922
132462628	132466289	132452786	132474459	132445511	132464090
132462632	132466274	132452849	132474246	132475525	132464106
132462692	132466275	132452724	132474711	132475526	132464925
132462637	132466270	132452371	132474709	132445529	132464107
132462645	132466276	132452490	132475064	132445555	132464121
132462657	132465622	132452744	132475066	132445708	132464120
132462647	132466345	132452545	132475059	132445750	132464137
132462651	132466320	132452064	132475077	132475647	132464142
132462654	132466305	132452606	132474166	132475633	132464150
132462655	132466334	132452819	132474116	132475586	132464174
132462663	132465690	132452273	132474127	132475592	132464183
132462710	132465697		132474148	132475603	132464175
132462730	132465708		132473879	132475575	132464184
132462727	132465712		132475885	132445730	132464185
132462717	132465747		132445698	132445732	132464191
132462766	132465720		132475745	132475588	132464195
132462720	132465734		132475785	132475529	132464206
132462736	132465725		132475453	132475618	132464213
132462716	132465849		132475526	132475828	132464212
132462744	132465862		132445529	132475846	132464215
132462771	132465866		132445551	132475853	132464216
132462775	132465873		132445562	132475864	132464936
132462812	132465904		132445515	132475826	132464249
132462814	132465902		132445527	132475806	132464937
132462818	132465914		132445708	132475845	132464254
132462829	132465928		132445544	132475865	132464282
132462846	132465937		132445499	132475829	132464278
132462838	132465936		132445751	132475860	132464287
132462839	132465952		132475691	132475797	132464288
132462853	132465954		132445712	132475796	132464297
132462834	132465958		132445713	132475831	132465003
132462864	132465981		132445715	132475833	132465029
132462878	132466011		132445433	132475793	132465020
132462885	132466059		132475569	132475825	132465018
132462887	132466373		132475568	132475682	132465038
132462915	132466408		132475624	132475688	132465019
132462956	132466404		132475543	132445667	132464983
132462958	132466362		132475620	132445671	132464995
132462962	132466365		132475557	132475737	132464305
132462965	132466375		132475701	132475873	132464375
132462972	132466542		132475848	132475875	132464382
132462986	132466368		132475853	132475442	132464392
132463044	132466410		132475864	132475445	132464413
132463047	132466095		132475826	132475697	132464405
132463031	132466112		132475794	132445568	132465091
132463045	132466137		132475803	132475898	132465076
132463050	132466133		132445665	132475675	132465096
132463025	132466136		132445677	132445759	132465092
132463052	132466145		132475771	132475721	132465056
132463028	132466150		132445484	132475728	132465098
132462921	132466155		132475700	132445761	132465079
132463074	132466457		132475874	132445790	132464950
132463086	132466439		132445747	132445789	132465057
132463089	132466456		132445468	132445788	132464449
132463087	132466197		132445457	132445796	132464453
132463085	132466194		132445653	132475719	132464465
132463095	132466206		132475898	132445565	132464468
132462931	132466213		132445789	132475712	132464474
132463124	132466218		132445792	132445449	132464478
132463130	132466228		132475494	132445448	132464499
132462951	132466243		132475497	132475927	132464516
132463200	132466247		132445574	132475956	132465247
132463222	132466248		132475939	132475948	132464518
132463258	132466256		132475933	132475905	132464535
132463260	132467285		132475944	132475906	132464536
132463262	132467399		132445777	132445775	132464541
132463269	132467902		132445784	132445781	132464540
132463291	132468027		132475421	132475514	132464539
132463297	132468003		132475750	132475517	132464546
132463295	132468033		132445635	132445635	132464548
132463278	132468015		132445564	132445564	132464550
132463271	132468040		132475471	132475739	132464558
132463007	132468039		132475743	132445624	132464557
132463014	132467990		132445431	132445583	132464563
132463308	132467992		132447086	132475504	132464564
132463320	132468020		132447056	132447088	132464565
132463326	132468051		132447061	132446727	132464569
132463361	132468026		132446904	132446230	132464571
132463371	132468023		132446913	132445964	132464583
132463383	132468007		132446954	132445970	132464585
132463388	132468009		132446857	132446606	132464586
132463390	132467462		132446964	132447053	132464588
132463404	132467028		132446847	132447079	132464587
132463411	132467925		132446986	132447080	132464615
132463413	132467921		132446768	132447051	132464603
132463416	132467557		132446750	132447052	132464590
132463420	132467030		132445972	132447050	132464618
132463424	132467213		132446736	132447067	132464621
132463429	132467395		132446739	132446257	132464641
132463438	132467394		132446461	132447036	132464625
132463439	132468363		132445996	132446863	132464623
132463445	132467874		132446160	132446900	132464637
132463453	132467386		132446365	132446968	132464656
132463454	132467847		132446611	132446987	132464660
132463469	132467264		132446781	132446922	132464961
132463473	132467272		132446691	132446907	132464676
132463481	132467268		132446454	132446768	132464711
132463483	132467281		132446456	132446891	132464712
132463495	132467282		132445955	132446956	132464723
132463496	132467821		132446005	132446879	132464733
132463502	132467783		132446006	132446746	132464728
132463508	132468350		132446001	132446732	132465173
132463517	132468213		132446274	132446740	132465152
132463520	132468215		132446542	132446074	132465122
132463522	132467865		132446630	132446067	132465205
132463534	132467828		132445980	132446160	132465192
132463574	132467008		132446436	132446608	132465204
132463584	132467664		132446123	132446610	132465196
132463588	132468262		132446304	132446340	132465130
132463622	132467915		132446792	132446691	132465161
132463628	132467912		132445998	132446456	132465189
132463630	132467905		132446794	132445954	132465218
132463626	132467574		132446443	132446274	132465195
132463629	132467089		132446585	132446269	132465155
132463648	132467170		132446592	132446100	132465127
132463656	132467147		132446030	132446106	132465188
132463658	132467166		132445990	132446151	132465209
132463936	132467167		132446798	132446086	132465228
132463937	132467136		132446088	132446261	132465170
132463954	132468294		132446624	132446311	132465202
132463974	132468291		132446618	132446794	132465131
132463973	132468289		132446566	132446445	132465129
132463988	132467242		132446182	132446443	132465139
132463989	132468383		132447040	132446582	132465134
132464907	132467106		132445987	132446239	132465213
132463996	132467108		132446803	132446579	132464741
132464002	132468416		132447023	132446570	132464749
132464010	132468419		132446141	132446575	132464763
132464028	132466999		132446652	132446247	132464769
132464026	132467308		132446116	132445978	132464767
132464035	132467019		132446809	132446668	132464775
132464037	132467632		132446048	132446806	132464792
132464040	132467619		132446052	132446148	132465310
132464041	132467631		132446057	132446141	132464815
132464916	132467643		132446813	132446138	132464847
132464065	132467624		132446815	132446112	132464866
132464075	132467104		132446418	132446048	132464868
132464086	132467035		132446413	132446199	132464891
132464097	132467034		132446098	132446054	132466567
132464104	132467040		132446181	132446120	132466580
132464118	132467711		132446222	132446813	132466584
132464122	132467044		132446019	132446023	132466627
132464121	132467051		132446511	132446254	132465460
132464120	132467067		132446484	132446418	132465472
132464127	132467519		132446515	132446467	132465474
132464142	132467367		132446526	132447095	132465503
132464152	132467093		132446305	132446197	132465499
132464183	132467098		132446276	132446492	132465514
132464179	132467129		132446496	132446315	132465518
132464184	132467195		132447843	132447766	132465561
132464185	132467249		132447764	132447754	132465558
132464197	132467524		132447600	132447489	132466500
132464195	132467289		132447288	132447999	132465569
132464194	132467295		132447270	132448001	132465578
132464192	132467314		132447268	132447528	132465580
132464187	132467349		132447269	132447527	132465576
132464223	132468175		132447994	132447526	132465583
132464240	132468174		132447489	132447524	132465589
132464233	132468168		132447997	132447830	132466263
132464236	132468180		132447294	132447858	132466284
132464215	132468139		132448089	132448002	132466276
132464249	132467402		132447503	132447373	132465641
132464252	132467405		132447999	132447561	132465647
132464255	132467413		132447834	132447564	132466293
132464257	132467433		132447544	132447290	132466308
132464282	132467435		132448005	132447343	132466339
132465041	132467477		132447943	132447301	132466338
132464989	132467479		132447944	132447397	132466330
132465034	132467492		132447469	132447428	132466302
132465039	132467538		132447356	132447416	132466315
132465002	132467548		132447885	132447399	132465694
132465037	132467550		132447902	132447439	132465698
132465033	132467553		132447301	132447285	132465699
132465048	132467573		132447284	132447684	132465726
132465011	132467591		132447386	132447649	132465723
132465013	132467691		132447414	132447642	132465719
132465022	132467696		132447331	132447656	132466519
132464999	132467719		132447428	132447624	132466520
132464306	132467721		132447423	132447629	132465759
132464305	132467758		132448016	132447614	132465813
132464311	132467765		132447416	132447625	132465849
132464328	132467801		132447357	132447724	132465870
132464327	132467799		132447626	132447551	132465869
132464375	132467808		132447638	132447712	132465883
132464379	132467850		132447518	132447711	132465893
132464382	132467852		132447896	132447714	132465902
132464946	132467882		132447574	132447385	132465906
132464413	132467889		132447723	132447475	132465922
132464433	132467891		132447303	132448037	132465933
132464428	132467893		132447707	132447804	132465928
132464429	132467935		132447698	132447278	132465935
132465054	132467939		132447706	132447580	132465939
132465080	132467946		132447704	132447665	132465959
132465075	132467944		132447712	132447733	132465965
132465089	132467953		132447695	132447396	132465972
132465073	132467988		132447715	132447909	132465977
132465108	132468074		132447816	132447589	132465984
132465079	132468077		132447811	132447592	132466001
132465104	132468080		132447782	132447375	132466007
132465082	132468084		132447796	132447972	132466012
132464950	132468085		132447805	132447963	132466039
132464951	132468118		132447665	132447968	132466040
132464440	132468122		132447292	132447254	132466045
132464443	132468276		132447392	132447262	132466047
132464459	132467236		132447261	132447498	132466054
132464479	132467567		132447393	132447312	132466415
132464492	132468356		132448063	132447871	132466423
132464536	132468320		132448064	132447869	132466387
132464541	132467323		132447361	132447861	132466398
132464546	132468714		132447367	132447872	132466375
132464549	132468854		132449214	132447323	132466416
132464552	132468846		132448596	132447297	132466542
132464560	132469303		132448185	132449221	132466425
132464561	132469428		132448963	132448955	132466060
132464568	132469317		132448493	132448957	132466062
132464588	132469288		132448800	132448947	132466548
132464587	132469305		132448504	132448498	132466100
132464615	132469282		132448431	132448504	132466111
132464593	132469340		132448271	132449189	132466114
132464603	132468728		132448858	132448278	132466123
132464598	132469701		132448203	132448331	132466128
132464614	132469702		132448770	132448611	132466555
132464622	132469700		132448899	132448270	132466556
132464623	132469720		132449111	132449210	132466127
132464633	132469704		132449118	132449110	132465985
132464637	132469815		132448411	132448336	132466132
132464660	132469516		132448697	132448379	132466150
132464961	132468772		132448851	132448491	132466158
132464692	132468773		132448852	132449127	132466162
132464695	132468793		132449207	132449120	132466159
132464691	132468880		132448551	132448567	132466445
132464684	132469953		132449199	132448136	132466449
132464701	132469820		132448880	132448147	132466441
132464963	132468820		132448144	132448139	132466457
132464711	132468821		132448535	132449001	132465989
132464712	132468789		132448988	132448992	132466451
132464716	132469178		132448554	132448615	132466443
132464719	132469173		132448793	132448790	132466440
132464730	132469399		132448930	132448509	132466186
132464729	132469394		132448589	132448589	132466188
132464728	132469384		132449007	132448841	132466182
132465173	132469401		132448176	132449083	132466204
132465121	132469405		132448844	132449085	132466207
132465150	132468872		132448842	132448301	132467599
132465210	132468785		132449152	132448447	132468003
132465179	132468765		132448452	132448648	132468040
132465203	132469694		132448686	132449166	132468062
132465192	132469696		132448690	132449164	132468050
132465204	132469966		132448752	132449160	132467992
132465171	132469970		132448422	132448404	132468051
132465227	132469882		132448672	132448348	132467730
132465161	132469969		132449230	132448279	132467532
132465189	132468633		132448406	132448209	132467114
132465218	132469612		132448402	132448315	132467558
132465140	132468919		132448410	132449202	132467201
132465214	132469924		132448755	132448389	132467031
132464968	132468904		132448315	132448657	132467395
132465127	132468905		132448317	132448347	132467393
132465209	132468912		132448600	132448220	132467470
132465228	132469580		132448822	132448266	132468358
132465223	132469581		132448820	132449059	132468369
132465202	132468700		132448742	132449053	132468247
132465168	132468703		132448320	132448467	132467386
132465134	132469191		132448321	132448569	132467487
132465123	132469262		132449103	132448365	132467845
132464744	132469359		132448224	132450154	132467279
132464745	132469361		132449184	132450141	132467269
132464751	132469362		132448193	132450153	132467197
132464762	132468492		132449057	132449393	132467426
132464974	132468494		132448573	132449619	132468327
132464779	132468663		132449533	132449898	132467257
132464790	132468884		132450159	132450298	132467205
132464820	132468843		132450294	132450305	132467206
132464847	132469234		132449538	132450290	132467004
132464877	132469894		132449539	132450273	132467870
132464875	132469899		132449780	132450275	132467490
132466566	132469886		132449714	132450018	132467698
132466575	132469892		132450287	132449831	132467778
132466574	132469915		132450443	132449796	132467784
132466580	132469918		132450182	132449712	132467792
132466486	132469139		132449531	132449889	132467793
132466584	132469145		132449720	132450014	132468354
132466591	132469142		132450313	132449890	132468352
132466590	132469148		132449641	132449891	132468351
132466592	132469551		132449671	132450313	132468214
132466612	132468984		132450446	132450041	132468215
132466608	132469030		132450232	132450315	132468210
132466622	132469010		132450233	132450359	132467927
132466626	132469017		132450202	132449581	132467860
132466625	132469036		132450212	132449632	132467825
132466630	132468975		132450089	132450448	132467008
132465473	132468966		132449555	132450230	132468259
132465472	132468972		132449782	132450231	132468262
132465474	132468954		132449737	132450213	132467309
132465495	132468679		132450177	132450204	132467912
132465500	132468474		132449469	132449821	132467903
132465497	132469422		132449690	132449943	132467173
132465499	132468892		132449693	132449485	132467155
132465514	132469560		132449480	132449952	132467138
132465513	132469561		132450415	132449954	132467154
132465510	132469115		132449543	132449690	132467139
132465528	132469936		132449656	132449693	132467158
132465543	132469849		132450339	132449930	132467148
132465544	132469865		132449872	132449478	132467166
132465545	132469868		132449666	132449494	132467160
132465552	132469477		132450010	132449425	132467163
132465569	132469474		132449427	132449449	132467164
132465578	132469456		132450065	132450091	132467177
132465579	132469494		132450066	132449435	132467169
132465576	132469451		132449541	132449522	132467136
132465591	132469465		132449453	132449847	132467504
132465597	132469479		132449851	132449845	132466987
132466267	132469483		132449705	132449848	132467505
132466506	132468875		132450343	132449705	132468300
132465616	132468769		132449729	132449789	132468287
132465621	132469760		132449839	132449559	132467244
132466266	132469758		132449832	132449486	132468381
132466285	132469761		132449773	132449413	132468401
132465641	132469776		132449440	132449414	132468400
132465644	132468751		132449546	132449968	132468423
132466303	132468750		132450421	132449649	132466978
132466316	132468878		132449880	132450252	132466998
132466314	132469964		132449857	132449857	132466999
132466293	132468722		132450362	132449473	132466995
132466318	132468928		132449473	132449404	132467016
132466339	132468778		132449550	132450047	132467011
132466338	132468780		132449707	132450050	132467628
132466332	132469840		132449747	132450367	132467631
132466315	132468503		132450193	132449830	132467643
132465684	132468486		132449769	132450103	132467629
132465691	132469971		132449830	132450120	132467611
132465699	132469929		132450114	132450122	132467650
132465702	132469973		132449762	132450104	132467024
132465709	132469974		132450131	132449535	132467040
132465735	132469623		132449991	132449803	132467044
132465729	132468929		132450901	132449986	132467045
132465723	132469205		132451351	132450900	132467051
132465724	132468755		132451499	132451623	132467056
132465744	132469100		132451444	132451615	132467057
132466518	132468644		132451440	132451351	132467059
132465750	132468697		132451415	132451411	132467084
132466520	132468877		132451492	132451472	132467710
132465756	132468591		132451493	132451490	132467367
132465811	132468595		132451470	132451367	132467365
132465813	132469939		132451508	132451370	132467091
132465837	132468597		132451489	132451356	132467131
132466530	132468759		132451378	132451373	132467189
132465852	132470697		132450928	132451464	132467249
132465861	132470902		132451535	132451377	132467284
132465867	132470596		132451032	132451393	132467292
132465869	132470594		132451177	132451473	132467297
132465877	132470307		132451202	132451520	132467296
132465874	132470825		132451180	132451521	132467349
132465882	132470087		132451015	132451501	132467351
132465893	132471290		132450972	132450903	132467378
132465886	132470948		132451659	132451085	132467377
132465911	132470601		132451706	132451182	132468183
132465910	132470569		132451023	132451186	132468168
132465906	132470532		132451000	132451196	132467401
132465913	132470955		132450959	132450945	132467402
132465921	132470375		132451019	132450943	132468235
132465922	132470654		132450983	132450970	132468229
132465924	132470319		132451113	132450963	132468224
132465935	132470318		132451326	132451004	132467531
132465946	132470463		132451331	132451014	132468226
132465947	132470466		132451314	132451023	132468223
132465944	132470467		132450831	132450959	132468238
132465949	132470462		132451125	132451019	132467441
132465959	132470736		132450790	132451321	132467456
132465964	132470096		132450716	132451318	132467480
132465973	132470134		132450778	132451315	132467479
132465979	132470196		132450786	132450831	132467492
132465980	132470171		132450795	132450741	132467510
132465977	132470122		132450689	132450701	132467513
132466001	132470113		132451717	132450711	132467538
132466007	132470160		132450814	132450696	132467550
132466012	132470132		132450813	132451610	132467564
132466023	132470153		132451258	132450879	132467570
132466026	132470191		132451045	132450821	132467856
132466034	132470214		132451161	132451102	132467591
132466040	132470717		132451548	132451242	132467668
132466053	132471216		132450884	132451594	132467678
132466406	132470788		132451122	132451600	132467683
132466359	132470790		132451726	132451557	132467686
132466407	132471176		132451242	132451297	132467691
132466382	132471165		132451716	132451292	132467695
132466394	132471174		132451063	132450687	132467721
132466396	132470881		132451667	132450663	132467447
132466427	132470639		132450838	132451303	132467742
132466383	132470286		132451569	132450848	132467745
132466416	132470284		132451550	132450638	132467755
132466425	132471151		132451773	132451075	132467756
132466429	132471148		132451772	132450940	132467765
132466358	132471154		132451295	132450811	132467802
132466060	132471156		132451054	132451662	132467801
132466063	132471159		132451092	132451134	132467804
132466064	132471258		132450869	132452074	132467806
132466081	132471180		132450845	132452290	132467808
132466548	132471057		132451075	132452439	132467819
132466086	132470547		132451071	132452169	132467838
132466091	132471054		132451606	132452186	132467853
132466092	132470973		132451224	132452380	132467544
132466085	132470053		132451114	132452611	132467952
132466099	132470833		132450829	132452142	132467957
132466111	132470412		132451663	132452056	132468085
132466114	132470411		132451061	132452708	132468086
132466123	132470744		132451232	132452881	132468114
132466128	132470530		132452074	132452260	132468197
132466555	132470587		132452078	132452563	132468198
132466556	132470259		132452090	132452898	132468276
132466127	132471046		132452376	132452999	132467567
132465985	132470360		132452151	132452867	132468356
132466131	132470356		132452894	132452699	132468320
132466138	132470361		132452056	132452175	132467223
132466134	132470358		132452681	132452233	132467339
132466142	132470686		132452139	132452572	132467323
132466157	132470448		132452172	132452823	132467326
132466158	132470445		132452352	132452107	132469293
132466162	132470447		132452597	132452305	132469303
132466159	132470739		132453005	132452410	132469329
132466163	132470635		132452289	132452311	132469285
132466437	132470806		132452899	132452692	132469325
132466445	132470989		132452900	132452371	132469326
132466449	132470990		132452855	132452580	132469328
132466455	132470892		132452870	132452443	132469505
132466448	132470871		132452413	132452416	132469289
132466440	132471196		132452595	132452490	132469509
132466186	132470059		132452285	132452669	132469213
132466172	132470056		132452326	132452776	132468768
132466175	132471228		132452699	132452742	132468823
132466184	132470496		132452060	132452754	132469702
132466189	132470724		132452572	132452763	132469717
132466174	132471249		132452684	132452463	132469707
132466183	132470570		132452823	132452633	132469815
132466200	132470561		132452066	132452643	132469814
132466195	132470562		132452067	132452955	132469189
132466204	132470565		132452105	132452552	132468914
132466205	132471029		132452107	132452544	132469188
132466207	132470352		132452794	132452961	132468948
132466254	132471028		132452305	132452136	132469795
132466253	132471030		132452929	132452970	132469521
132466259	132470506		132453002	132452274	132469267
132468372	132470512		132452931	132452437	132468517
132468373	132471110		132452993		132468815
132467599	132471308		132452333		132469954
132466985	132470817		132452935		132469125
132468042	132470816		132452980		132469823
132468062	132470504		132452844		132469524
132468050	132471125		132452938		132469826
132467996	132470348		132452059		132468789
132468010	132470440		132452311		132468828
132468022	132471050		132452269		132469177
132468016	132470708		132452201		132469399
132467029	132470707		132452848		132469402
132467055	132470681		132452723		132469405
132467730	132470685		132452725		132469407
132467532	132470243		132452491		132469396
132468332	132471244		132452668		132468869
132468333	132471068		132452759		132468871
132467560	132471067		132452467		132468665
132467201	132470644		132452254		132468784
132467219	132470646		132452652		132468785
132468362	132470924		132452638		132468927
132468369	132470934		132452643		132468524
132467487	132470936		132452656		132468528
132467269	132470593		132452249		132468490
132468342	132470398		132452957		132469694
132467205	132470729		132452501		132469692
132467206	132470728		132462664		132469882
132467522	132470754		132465229		132468633
132467490	132470705				132468624
132467698	132471019				132468619
132467778	132471280				132469128
132467784	132470690				132468620
132467792	132470616				132469612
132467782	132470612				132469941
132467713	132470618				132469924
132467777	132470255				132468907
132467123	132470660				132468905
132467813	132470063				132469363
132467714	132470703				132469251
132468354	132471191				132468740
132468352	132470484				132468747
132468214	132471830				132468745
132468374	132471947				132469590
132467494	132472369				132468837
132468378	132471939				132468660
132467931	132471925				132468648
132467927	132471917				132468729
132467860	132471886				132468734
132467861	132472379				132469234
132467859	132471603				132469904
132467827	132471606				132469920
132467497	132471605				132469366
132468249	132472497				132468953
132467103	132471862				132469030
132467096	132471727				132469078
132467138	132472657				132468982
132467154	132472659				132469007
132467139	132471616				132469092
132467158	132471615				132468960
132467148	132471749				132469809
132467150	132471751				132469010
132467164	132471866				132469035
132467142	132472213				132469017
132467504	132471980				132468975
132468302	132472553				132469058
132468300	132472549				132469029
132468405	132471986				132469046
132468409	132472109				132468970
132468403	132471582				132469018
132468406	132471717				132468972
132468412	132471634				132468977
132468417	132471633				132468679
132468415	132472077				132468475
132466974	132472235				132468544
132466978	132472233				132468476
132466990	132471774				132469979
132466993	132471782				132468886
132467134	132472290				132469686
132467009	132472302				132468889
132467016	132472288				132469558
132467018	132472299				132469561
132467011	132471640				132468942
132467021	132471641				132468830
132467653	132471642				132469604
132467623	132472285				132468556
132467656	132472480				132469171
132467620	132472477				132469860
132467515	132472479				132469863
132467645	132472073				132469869
132467657	132472667				132469870
132467629	132471772				132469418
132467024	132471492				132468935
132467038	132472314				132468560
132467047	132472329				132469473
132467053	132471500				132469442
132467056	132472060				132469499
132467057	132471508				132469451
132467058	132472363				132469482
132467075	132471569				132469479
132467077	132472643				132469497
132467065	132472259				132469483
132467084	132472258				132469242
132467710	132472009				132469241
132467365	132472337				132469239
132467364	132471556				132468770
132467090	132471805				132469760
132467194	132472219				132469745
132467132	132472218				132469778
132467396	132471543				132469759
132467099	132472229				132469772
132467100	132471652				132469765
132467127	132472255				132468706
132467189	132472256				132468750
132467187	132472559				132469414
132467361	132472097				132468938
132467284	132471846				132468723
132467294	132471704				132469840
132467297	132471702				132469164
132467736	132471700				132468939
132467352	132472414				132468506
132467357	132471480				132469129
132467372	132471602				132468833
132467377	132471601				132469973
132467382	132471520				132469623
132468169	132472500				132469205
132468183	132471787				132468754
132467410	132472063				132468926
132467529	132472062				132468646
132467414	132471590				132468644
132467418	132471589				132468684
132468237	132471591				132468588
132468227	132471792				132468697
132468234	132472547				132468591
132468224	132472036				132468794
132468226	132472035				132468597
132467456	132472034				132469645
132467484	132471684				132468761
132467485	132472114				132470835
132467495	132472115				132470089
132467513	132472119				132471291
132467564	132472027				132470696
132467570	132471852				132470776
132467716	132472010				132471124
132467674	132472461				132470601
132467678	132472435				132470605
132467695	132472199				132470609
132467703	132472206				132470804
132467723	132472193				132470823
132467740	132471573				132470538
132467742	132472530				132470539
132467753	132471679				132470826
