Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
GM73_R1	GM73_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8218917.0	0.0	150.0	44.0	84.18533195417646	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM73_R2	GM73_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8218917.0	0.0	150.0	45.0	84.79826153375275	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM74_R1	GM74_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	9741879.0	0.0	150.0	46.0	85.24841387470904	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM74_R2	GM74_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	9741879.0	0.0	150.0	46.0	86.0473783337746	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM75_R1	GM75_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7480439.0	0.0	150.0	45.0	85.20254053234713	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM75_R2	GM75_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7480439.0	0.0	150.0	46.0	85.88718310691607	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM76_R1	GM76_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8814298.0	0.0	150.0	46.0	85.5429835683954	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM76_R2	GM76_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8814298.0	0.0	150.0	46.0	85.96187082219502	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM77_R1	GM77_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	9472390.0	0.0	150.0	45.0	84.75775779737458	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM77_R2	GM77_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	9472390.0	0.0	150.0	46.0	85.21114578634484	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM78_R1	GM78_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7885450.0	0.0	150.0	45.0	85.2664267989233	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM78_R2	GM78_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7885450.0	0.0	150.0	46.0	86.24088354579726	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM79_R1	GM79_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8374933.0	0.0	150.0	45.0	84.61318628702011	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM79_R2	GM79_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8374933.0	0.0	150.0	46.0	85.12013557539574	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM7_R1	GM7_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	6731268.0	0.0	150.0	45.0	85.85301333778416	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM7_R2	GM7_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	6731268.0	0.0	150.0	45.0	86.21197644111436	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
GM80_R1	GM80_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	6972838.0	0.0	150.0	45.0	86.97443374787143	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM80_R2	GM80_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	6972838.0	0.0	150.0	46.0	87.50358160350741	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM81_R1	GM81_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	6922889.0	0.0	150.0	46.0	86.40288887904839	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM81_R2	GM81_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	6922889.0	0.0	150.0	46.0	86.75450479859516	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM82_R1	GM82_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	9450509.0	0.0	150.0	46.0	86.27453022049833	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM82_R2	GM82_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	9450509.0	0.0	150.0	46.0	86.72290737272012	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM83_R1	GM83_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7670973.0	0.0	150.0	45.0	85.69257850847124	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM83_R2	GM83_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7670973.0	0.0	150.0	46.0	86.43558200553151	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM84_R1	GM84_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8316131.0	0.0	150.0	45.0	84.31441704941737	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM84_R2	GM84_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8316131.0	0.0	150.0	46.0	85.10574001241193	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM85_R1	GM85_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7154026.0	0.0	150.0	45.0	85.70787040650221	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	pass	pass
GM85_R2	GM85_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7154026.0	0.0	150.0	46.0	86.41590594580829	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
GM86_R1	GM86_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	6659280.0	0.0	150.0	46.0	86.50288534126287	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM86_R2	GM86_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	6659280.0	0.0	150.0	46.0	87.10941993399793	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM87_R1	GM87_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8690776.0	0.0	150.0	45.0	84.59394409436996	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM87_R2	GM87_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8690776.0	0.0	150.0	45.0	85.0996169337777	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM88_R1	GM88_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	6845624.0	0.0	150.0	45.0	86.79662835277888	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM88_R2	GM88_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	6845624.0	0.0	150.0	46.0	87.23855445370131	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM89_R1	GM89_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8734014.0	0.0	150.0	45.0	86.05469633568605	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM89_R2	GM89_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8734014.0	0.0	150.0	46.0	86.73526320816819	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM8_R1	GM8_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	6864156.0	0.0	150.0	45.0	85.56205012373607	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM8_R2	GM8_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	6864156.0	0.0	150.0	45.0	85.95892705109698	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM90_R1	GM90_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7970821.0	0.0	150.0	46.0	85.62356022250269	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM90_R2	GM90_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7970821.0	0.0	150.0	46.0	86.02542956965254	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM91_R1	GM91_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7608868.0	0.0	150.0	45.0	85.39649602641374	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	pass	pass
GM91_R2	GM91_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7608868.0	0.0	150.0	46.0	85.81757885511266	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	pass	pass
GM92_R1	GM92_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	6701584.0	0.0	150.0	45.0	86.98025980387052	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM92_R2	GM92_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	6701584.0	0.0	150.0	46.0	87.72307434180053	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM93_R1	GM93_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8819203.0	0.0	150.0	46.0	84.46167424820621	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM93_R2	GM93_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8819203.0	0.0	150.0	46.0	84.88409808426329	150.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
GM94_R1	GM94_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	6727330.0	0.0	150.0	45.0	86.3587629405064	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM94_R2	GM94_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	6727330.0	0.0	150.0	46.0	88.29030702779944	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM95_R1	GM95_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8152300.0	0.0	150.0	45.0	84.98939735191348	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM95_R2	GM95_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8152300.0	0.0	150.0	46.0	85.71013808693426	150.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	pass
GM96_R1	GM96_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8530564.0	0.0	150.0	46.0	84.76377983274816	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM96_R2	GM96_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8530564.0	0.0	150.0	46.0	85.39532281538217	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM97_R1	GM97_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7493536.0	0.0	150.0	45.0	85.24125788916227	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM97_R2	GM97_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7493536.0	0.0	150.0	45.0	85.64714244036985	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	pass	pass
GM98_R1	GM98_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8292475.0	0.0	150.0	45.0	85.9877473657875	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM98_R2	GM98_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8292475.0	0.0	150.0	46.0	86.53987016067795	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM99_R1	GM99_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8037338.0	0.0	150.0	45.0	83.80483196768648	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM99_R2	GM99_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8037338.0	0.0	150.0	46.0	84.59044587314436	150.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
GM9_R1	GM9_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7428594.0	0.0	150.0	45.0	84.41603819929361	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
GM9_R2	GM9_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7428594.0	0.0	150.0	45.0	85.03172870547603	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	pass	pass
