Sample	Unique Reads	Duplicate Reads
ABLG1971_trimmed_clipped_R2_paired	11349635.0	3442674.0
ABLG1972_trimmed_clipped_R1_paired	85858.0	22945.0
ABLG1972_trimmed_clipped_R2_paired	86301.0	22502.0
ABLG1974_trimmed_clipped_R1_paired	13300302.0	3662323.0
ABLG1974_trimmed_clipped_R2_paired	13260264.0	3702361.0
ABLG1975_trimmed_clipped_R1_paired	7526053.0	1925887.0
ABLG1975_trimmed_clipped_R2_paired	7490590.0	1961350.0
ABLG1976_trimmed_clipped_R1_paired	5309214.0	2235910.0
ABLG1976_trimmed_clipped_R2_paired	5396071.0	2149053.0
ABLG1977_trimmed_clipped_R1_paired	8016211.0	2026421.0
ABLG1977_trimmed_clipped_R2_paired	7886719.0	2155913.0
ABLG19808_trimmed_clipped_R1_paired	2624725.0	629047.0
ABLG19808_trimmed_clipped_R2_paired	2571359.0	682413.0
ABLG19810_trimmed_clipped_R1_paired	8543693.0	3152482.0
ABLG19810_trimmed_clipped_R2_paired	8475690.0	3220485.0
ABLG19811_trimmed_clipped_R1_paired	2753453.0	613000.0
ABLG19811_trimmed_clipped_R2_paired	2715177.0	651276.0
ABLG19812_trimmed_clipped_R1_paired	2012994.0	519186.0
ABLG19812_trimmed_clipped_R2_paired	2017470.0	514710.0
ABLG19813_trimmed_clipped_R1_paired	3432666.0	884545.0
ABLG19813_trimmed_clipped_R2_paired	3431855.0	885356.0
ABLG19814_trimmed_clipped_R1_paired	7682314.0	2749950.0
ABLG19814_trimmed_clipped_R2_paired	7726598.0	2705666.0
ABLG19816_trimmed_clipped_R1_paired	1382992.0	328336.0
ABLG19816_trimmed_clipped_R2_paired	1373451.0	337877.0
ABLG19817_trimmed_clipped_R1_paired	5206189.0	1670488.0
ABLG19817_trimmed_clipped_R2_paired	5204812.0	1671865.0
ABLG19819_trimmed_clipped_R1_paired	4254146.0	1211214.0
ABLG19819_trimmed_clipped_R2_paired	4244096.0	1221264.0
ABLG1981_trimmed_clipped_R1_paired	8889301.0	2861659.0
ABLG1981_trimmed_clipped_R2_paired	8900348.0	2850612.0
ABLG19820_trimmed_clipped_R1_paired	4348368.0	1298498.0
ABLG19820_trimmed_clipped_R2_paired	4327311.0	1319555.0
ABLG19821_trimmed_clipped_R1_paired	5387125.0	1692278.0
ABLG19821_trimmed_clipped_R2_paired	5358004.0	1721399.0
ABLG19822_trimmed_clipped_R1_paired	3531100.0	1101853.0
ABLG19822_trimmed_clipped_R2_paired	3521460.0	1111493.0
ABLG19823_trimmed_clipped_R1_paired	3005205.0	899808.0
ABLG19823_trimmed_clipped_R2_paired	3005802.0	899211.0
ABLG19824_trimmed_clipped_R1_paired	4039077.0	1170416.0
ABLG19824_trimmed_clipped_R2_paired	4024473.0	1185020.0
ABLG19826_trimmed_clipped_R1_paired	3967246.0	1123999.0
ABLG19826_trimmed_clipped_R2_paired	3956020.0	1135225.0
ABLG19827_trimmed_clipped_R1_paired	7726270.0	2631202.0
ABLG19827_trimmed_clipped_R2_paired	7726095.0	2631377.0
ABLG19828_trimmed_clipped_R1_paired	5001875.0	1541025.0
ABLG19828_trimmed_clipped_R2_paired	4983155.0	1559745.0
ABLG19829_trimmed_clipped_R1_paired	4525475.0	1614618.0
ABLG19829_trimmed_clipped_R2_paired	4517640.0	1622453.0
ABLG1982_trimmed_clipped_R1_paired	11871767.0	3770461.0
ABLG1982_trimmed_clipped_R2_paired	11857625.0	3784603.0
ABLG19830_trimmed_clipped_R1_paired	3548439.0	1319598.0
ABLG19830_trimmed_clipped_R2_paired	3551399.0	1316638.0
ABLG19831_trimmed_clipped_R1_paired	7988437.0	2841388.0
ABLG19831_trimmed_clipped_R2_paired	8007949.0	2821876.0
ABLG19832_trimmed_clipped_R1_paired	2239215.0	486885.0
ABLG19832_trimmed_clipped_R2_paired	2198744.0	527356.0
ABLG19833_trimmed_clipped_R1_paired	7317329.0	2385197.0
ABLG19833_trimmed_clipped_R2_paired	7320156.0	2382370.0
ABLG19834_trimmed_clipped_R1_paired	6488335.0	2057629.0
ABLG19834_trimmed_clipped_R2_paired	6476871.0	2069093.0
ABLG19835_trimmed_clipped_R1_paired	7595302.0	2606865.0
ABLG19835_trimmed_clipped_R2_paired	7604027.0	2598140.0
ABLG19836_trimmed_clipped_R1_paired	1804663.0	518641.0
ABLG19836_trimmed_clipped_R2_paired	1797280.0	526024.0
ABLG19839_trimmed_clipped_R1_paired	6617675.0	2167136.0
ABLG19839_trimmed_clipped_R2_paired	6634446.0	2150365.0
ABLG19840_trimmed_clipped_R1_paired	9163804.0	3212260.0
ABLG19840_trimmed_clipped_R2_paired	9168020.0	3208044.0
ABLG19841_trimmed_clipped_R1_paired	4919392.0	1569651.0
ABLG19841_trimmed_clipped_R2_paired	4914245.0	1574798.0
ABLG19842_trimmed_clipped_R1_paired	4403849.0	1016355.0
ABLG19842_trimmed_clipped_R2_paired	4422919.0	997285.0
ABLG19843_trimmed_clipped_R1_paired	7543306.0	2624085.0
ABLG19843_trimmed_clipped_R2_paired	7536234.0	2631157.0
ABLG19848_trimmed_clipped_R1_paired	7035916.0	2341391.0
ABLG19848_trimmed_clipped_R2_paired	7042948.0	2334359.0
ABLG19849_trimmed_clipped_R1_paired	5619069.0	1716963.0
ABLG19849_trimmed_clipped_R2_paired	5557129.0	1778903.0
ABLG19850_trimmed_clipped_R1_paired	8516534.0	3159191.0
ABLG19850_trimmed_clipped_R2_paired	8517390.0	3158335.0
ABLG19851_trimmed_clipped_R1_paired	7036274.0	2565821.0
ABLG19851_trimmed_clipped_R2_paired	7024893.0	2577202.0
ABLG19852_trimmed_clipped_R1_paired	4020037.0	1241209.0
ABLG19852_trimmed_clipped_R2_paired	4002102.0	1259144.0
ABLG19853_trimmed_clipped_R1_paired	6713804.0	2462492.0
ABLG19853_trimmed_clipped_R2_paired	6709574.0	2466722.0
ABLG19854_trimmed_clipped_R1_paired	6138855.0	2111543.0
ABLG19854_trimmed_clipped_R2_paired	6122372.0	2128026.0
ABLG19856_trimmed_clipped_R1_paired	6768299.0	2522023.0
ABLG19856_trimmed_clipped_R2_paired	6749465.0	2540857.0
ABLG19857_trimmed_clipped_R1_paired	5968284.0	2234401.0
ABLG19857_trimmed_clipped_R2_paired	5959796.0	2242889.0
ABLG19861_trimmed_clipped_R1_paired	4585329.0	1289076.0
ABLG19861_trimmed_clipped_R2_paired	4505041.0	1369364.0
ABLG19862_trimmed_clipped_R1_paired	6107883.0	2089468.0
ABLG19862_trimmed_clipped_R2_paired	6095970.0	2101381.0
ABLG19865_trimmed_clipped_R1_paired	7754250.0	2777731.0
ABLG19865_trimmed_clipped_R2_paired	7755628.0	2776353.0
ABLG19866_trimmed_clipped_R1_paired	4454536.0	1444383.0
ABLG19866_trimmed_clipped_R2_paired	4445798.0	1453121.0
ABLG19867_trimmed_clipped_R1_paired	6875052.0	2489304.0
ABLG19867_trimmed_clipped_R2_paired	6865706.0	2498650.0
ABLG19869_trimmed_clipped_R1_paired	9057572.0	3313578.0
ABLG19869_trimmed_clipped_R2_paired	9060801.0	3310349.0
ABLG1987_trimmed_clipped_R1_paired	10551530.0	3172408.0
ABLG1987_trimmed_clipped_R2_paired	10550722.0	3173216.0
ABLG1988_trimmed_clipped_R1_paired	12095326.0	3890447.0
ABLG1988_trimmed_clipped_R2_paired	12162464.0	3823309.0
ABLG1990_trimmed_clipped_R1_paired	7270483.0	1972533.0
ABLG1990_trimmed_clipped_R2_paired	7270104.0	1972912.0
ABLG1991_trimmed_clipped_R1_paired	9348949.0	3110925.0
ABLG1991_trimmed_clipped_R2_paired	9312710.0	3147164.0
ABLG1992_trimmed_clipped_R1_paired	6098509.0	1925154.0
ABLG1992_trimmed_clipped_R2_paired	6047791.0	1975872.0
ABLG1993_trimmed_clipped_R1_paired	11145742.0	3518717.0
ABLG1993_trimmed_clipped_R2_paired	11147281.0	3517178.0
ABLG1994_trimmed_clipped_R1_paired	8487087.0	3447866.0
ABLG1994_trimmed_clipped_R2_paired	8543615.0	3391338.0
ABLG1996_trimmed_clipped_R1_paired	12204547.0	3805845.0
ABLG1996_trimmed_clipped_R2_paired	12172672.0	3837720.0
ABLG1997_trimmed_clipped_R1_paired	14138829.0	5341132.0
ABLG1997_trimmed_clipped_R2_paired	14098018.0	5381943.0
ABLG1999_trimmed_clipped_R1_paired	4849653.0	1111571.0
ABLG1999_trimmed_clipped_R2_paired	4804460.0	1156764.0
ABLG2004_trimmed_clipped_R1_paired	14114801.0	5269607.0
ABLG2004_trimmed_clipped_R2_paired	14171025.0	5213383.0
ABLG2005_trimmed_clipped_R1_paired	13357013.0	6412641.0
ABLG2005_trimmed_clipped_R2_paired	13661335.0	6108319.0
ABLG2009_trimmed_clipped_R1_paired	7680286.0	2483561.0
ABLG2009_trimmed_clipped_R2_paired	7577601.0	2586246.0
ABLG2010_trimmed_clipped_R1_paired	13366962.0	4616882.0
ABLG2010_trimmed_clipped_R2_paired	13379724.0	4604120.0
ABLG2012_trimmed_clipped_R1_paired	4959420.0	1409703.0
ABLG2012_trimmed_clipped_R2_paired	4945155.0	1423968.0
ABLG2013_trimmed_clipped_R1_paired	6444289.0	1682756.0
ABLG2013_trimmed_clipped_R2_paired	6438560.0	1688485.0
ABLG2014_trimmed_clipped_R1_paired	9108075.0	3271029.0
ABLG2014_trimmed_clipped_R2_paired	9056693.0	3322411.0
ABLG2017_trimmed_clipped_R1_paired	7274282.0	3035379.0
ABLG2017_trimmed_clipped_R2_paired	7347371.0	2962290.0
ABLG2018_trimmed_clipped_R1_paired	4655320.0	1427222.0
ABLG2018_trimmed_clipped_R2_paired	4647049.0	1435493.0
ABLG2020_trimmed_clipped_R1_paired	8402724.0	2641504.0
ABLG2020_trimmed_clipped_R2_paired	8373541.0	2670687.0
ABLG2021_trimmed_clipped_R1_paired	9684403.0	3117033.0
ABLG2021_trimmed_clipped_R2_paired	9629677.0	3171759.0
ABLG2022_trimmed_clipped_R1_paired	11913000.0	4221761.0
ABLG2022_trimmed_clipped_R2_paired	11908623.0	4226138.0
ABLG2023_trimmed_clipped_R1_paired	10612292.0	3937201.0
ABLG2023_trimmed_clipped_R2_paired	10736746.0	3812747.0
ABLG2027_trimmed_clipped_R1_paired	7345419.0	2798006.0
ABLG2027_trimmed_clipped_R2_paired	7456236.0	2687189.0
ABLG2032_trimmed_clipped_R1_paired	5108224.0	1589633.0
ABLG2032_trimmed_clipped_R2_paired	5099007.0	1598850.0
ABLG2037_trimmed_clipped_R1_paired	5166852.0	1339370.0
ABLG2037_trimmed_clipped_R2_paired	5172186.0	1334036.0
ABLG2042_trimmed_clipped_R1_paired	7514207.0	2285727.0
ABLG2042_trimmed_clipped_R2_paired	7495081.0	2304853.0
ABLG2045_trimmed_clipped_R1_paired	7388398.0	2479650.0
ABLG2045_trimmed_clipped_R2_paired	7391063.0	2476985.0
ABLG2054_trimmed_clipped_R1_paired	6222507.0	1819651.0
ABLG2054_trimmed_clipped_R2_paired	6293489.0	1748669.0
ABLG2060_trimmed_clipped_R1_paired	5008545.0	1653668.0
ABLG2060_trimmed_clipped_R2_paired	5008762.0	1653451.0
ABLG2063_trimmed_clipped_R1_paired	8870344.0	3604906.0
ABLG2063_trimmed_clipped_R2_paired	8927327.0	3547923.0
ABLG2065_trimmed_clipped_R1_paired	12330188.0	5422556.0
ABLG2065_trimmed_clipped_R2_paired	12459883.0	5292861.0
ABLG2067_trimmed_clipped_R1_paired	6119767.0	1550401.0
ABLG2067_trimmed_clipped_R2_paired	6112119.0	1558049.0
ABLG2071_trimmed_clipped_R1_paired	6358076.0	2265073.0
ABLG2071_trimmed_clipped_R2_paired	6401838.0	2221311.0
ABLG2076_trimmed_clipped_R1_paired	3923714.0	1104256.0
ABLG2076_trimmed_clipped_R2_paired	3910093.0	1117877.0
ABLG2077_trimmed_clipped_R1_paired	10463569.0	3368408.0
ABLG2077_trimmed_clipped_R2_paired	10474904.0	3357073.0
ABLG2079_trimmed_clipped_R1_paired	7172319.0	2849018.0
ABLG2079_trimmed_clipped_R2_paired	7354165.0	2667172.0
ABLG2080_trimmed_clipped_R1_paired	5019336.0	1478448.0
ABLG2080_trimmed_clipped_R2_paired	5084107.0	1413677.0
ABLG2082_trimmed_clipped_R1_paired	5592973.0	1811588.0
ABLG2082_trimmed_clipped_R2_paired	5590057.0	1814504.0
ABLG2083_trimmed_clipped_R1_paired	7650433.0	1822432.0
ABLG2083_trimmed_clipped_R2_paired	7647818.0	1825047.0
ABLG2086_trimmed_clipped_R1_paired	8722588.0	2195547.0
ABLG2086_trimmed_clipped_R2_paired	8687102.0	2231033.0
ABLG2087_trimmed_clipped_R1_paired	15840777.0	5089336.0
ABLG2087_trimmed_clipped_R2_paired	15707077.0	5223036.0
ABLG2088_trimmed_clipped_R1_paired	12304873.0	3645338.0
ABLG2088_trimmed_clipped_R2_paired	12106661.0	3843550.0
ABLG2090_trimmed_clipped_R1_paired	10374270.0	2471437.0
ABLG2090_trimmed_clipped_R2_paired	10271564.0	2574143.0
ABLG2091_trimmed_clipped_R1_paired	16460258.0	5690170.0
ABLG2091_trimmed_clipped_R2_paired	16396544.0	5753884.0
ABLG2092_trimmed_clipped_R1_paired	15359650.0	4871214.0
ABLG2092_trimmed_clipped_R2_paired	15293553.0	4937311.0
ABLG2093_trimmed_clipped_R1_paired	10952181.0	3045712.0
ABLG2093_trimmed_clipped_R2_paired	10786680.0	3211213.0
ABLG2094_trimmed_clipped_R1_paired	18065295.0	6719749.0
ABLG2094_trimmed_clipped_R2_paired	18123005.0	6662039.0
ABLG2095_trimmed_clipped_R1_paired	14517073.0	4491914.0
ABLG2095_trimmed_clipped_R2_paired	14445776.0	4563211.0
ABLG2096_trimmed_clipped_R1_paired	12871995.0	4251992.0
ABLG2096_trimmed_clipped_R2_paired	12799933.0	4324054.0
ABLG2097_trimmed_clipped_R1_paired	14919891.0	5061095.0
ABLG2097_trimmed_clipped_R2_paired	14745114.0	5235872.0
ABLG2098_trimmed_clipped_R1_paired	14782630.0	4566082.0
ABLG2098_trimmed_clipped_R2_paired	14659745.0	4688967.0
ABLG2099_trimmed_clipped_R1_paired	11566970.0	3241874.0
ABLG2099_trimmed_clipped_R2_paired	11509957.0	3298887.0
ABLG2100_trimmed_clipped_R1_paired	17681856.0	5814203.0
ABLG2100_trimmed_clipped_R2_paired	17578071.0	5917988.0
ABLG2101_trimmed_clipped_R1_paired	17209993.0	5490525.0
ABLG2101_trimmed_clipped_R2_paired	17101275.0	5599243.0
ABLG2102_trimmed_clipped_R1_paired	18208726.0	5713737.0
ABLG2102_trimmed_clipped_R2_paired	18018842.0	5903621.0
ABLG2103_trimmed_clipped_R1_paired	11779804.0	3188183.0
ABLG2103_trimmed_clipped_R2_paired	11671275.0	3296712.0
ABLG2104_trimmed_clipped_R1_paired	14465922.0	6333516.0
ABLG2104_trimmed_clipped_R2_paired	14499660.0	6299778.0
ABLG2105_trimmed_clipped_R1_paired	13993669.0	4444565.0
ABLG2105_trimmed_clipped_R2_paired	13877211.0	4561023.0
ABLG2107_trimmed_clipped_R1_paired	15953191.0	5418584.0
ABLG2107_trimmed_clipped_R2_paired	15839844.0	5531931.0
ABLG2108_trimmed_clipped_R1_paired	8646889.0	2258742.0
ABLG2108_trimmed_clipped_R2_paired	8626196.0	2279435.0
ABLG2109_trimmed_clipped_R1_paired	17349007.0	5498022.0
ABLG2109_trimmed_clipped_R2_paired	17159409.0	5687620.0
ABLG2110_trimmed_clipped_R1_paired	14316073.0	4534741.0
ABLG2110_trimmed_clipped_R2_paired	14204221.0	4646593.0
ABLG2111_trimmed_clipped_R1_paired	12197074.0	4209848.0
ABLG2111_trimmed_clipped_R2_paired	12151327.0	4255595.0
ABLG2112_trimmed_clipped_R1_paired	10603254.0	2750604.0
ABLG2112_trimmed_clipped_R2_paired	10532785.0	2821073.0
ABLG2113_trimmed_clipped_R1_paired	12126094.0	4131791.0
ABLG2113_trimmed_clipped_R2_paired	12055232.0	4202653.0
ABLG2114_trimmed_clipped_R1_paired	12792760.0	4047211.0
ABLG2114_trimmed_clipped_R2_paired	12733888.0	4106083.0
ABLG2115_trimmed_clipped_R1_paired	8812530.0	2732269.0
ABLG2115_trimmed_clipped_R2_paired	8736128.0	2808671.0
ABLG2116_trimmed_clipped_R1_paired	9318379.0	3274556.0
ABLG2116_trimmed_clipped_R2_paired	9253973.0	3338962.0
ABLG2117_trimmed_clipped_R1_paired	13183183.0	4112553.0
ABLG2117_trimmed_clipped_R2_paired	13255996.0	4039740.0
ABLG2118_trimmed_clipped_R1_paired	15727505.0	4815389.0
ABLG2118_trimmed_clipped_R2_paired	15616373.0	4926521.0
ABLG2120_trimmed_clipped_R1_paired	12206163.0	3610255.0
ABLG2120_trimmed_clipped_R2_paired	12130985.0	3685433.0
ABLG2121_trimmed_clipped_R1_paired	15029730.0	5403342.0
ABLG2121_trimmed_clipped_R2_paired	14688430.0	5744642.0
ABLG2123_trimmed_clipped_R1_paired	9679300.0	2588265.0
ABLG2123_trimmed_clipped_R2_paired	9537643.0	2729922.0
ABLG2124_trimmed_clipped_R1_paired	12839296.0	4386601.0
ABLG2124_trimmed_clipped_R2_paired	12734264.0	4491633.0
ABLG2125_trimmed_clipped_R1_paired	5260281.0	1407980.0
ABLG2125_trimmed_clipped_R2_paired	5204726.0	1463535.0
ABLG2126_trimmed_clipped_R1_paired	12021026.0	3840640.0
ABLG2126_trimmed_clipped_R2_paired	11941675.0	3919991.0
ABLG2127_trimmed_clipped_R1_paired	19958997.0	6591013.0
ABLG2127_trimmed_clipped_R2_paired	19868607.0	6681403.0
ABLG2129_trimmed_clipped_R1_paired	12086441.0	3175836.0
ABLG2129_trimmed_clipped_R2_paired	11941071.0	3321206.0
ABLG2132_trimmed_clipped_R1_paired	12791425.0	3638151.0
ABLG2132_trimmed_clipped_R2_paired	12635496.0	3794080.0
ABLG2133_trimmed_clipped_R1_paired	13282487.0	3806007.0
ABLG2133_trimmed_clipped_R2_paired	13215043.0	3873451.0
ABLG2134_trimmed_clipped_R1_paired	6216629.0	1653811.0
ABLG2134_trimmed_clipped_R2_paired	6088855.0	1781585.0
ABLG2135_trimmed_clipped_R1_paired	11172754.0	3915891.0
ABLG2135_trimmed_clipped_R2_paired	11020666.0	4067979.0
ABLG2136_trimmed_clipped_R1_paired	117555.0	39030.0
ABLG2136_trimmed_clipped_R2_paired	115955.0	40630.0
ABLG2137_trimmed_clipped_R1_paired	8623457.0	3174706.0
ABLG2137_trimmed_clipped_R2_paired	8485021.0	3313142.0
ABLG2138_trimmed_clipped_R1_paired	12390150.0	5052085.0
ABLG2138_trimmed_clipped_R2_paired	12299059.0	5143176.0
ABLG2139_trimmed_clipped_R1_paired	9098584.0	4617074.0
ABLG2139_trimmed_clipped_R2_paired	9116651.0	4599007.0
ABLG2140_trimmed_clipped_R1_paired	10949033.0	4114611.0
ABLG2140_trimmed_clipped_R2_paired	10999930.0	4063714.0
ABLG2141_trimmed_clipped_R1_paired	9144257.0	2183763.0
ABLG2141_trimmed_clipped_R2_paired	8773944.0	2554076.0
ABLG2142_trimmed_clipped_R1_paired	8148089.0	2534932.0
ABLG2142_trimmed_clipped_R2_paired	8018854.0	2664167.0
ABLG2143_trimmed_clipped_R1_paired	12625723.0	4568199.0
ABLG2143_trimmed_clipped_R2_paired	12569319.0	4624603.0
ABLG2144_trimmed_clipped_R1_paired	9679405.0	3565341.0
ABLG2144_trimmed_clipped_R2_paired	9670817.0	3573929.0
ABLG2145_trimmed_clipped_R1_paired	14109064.0	3732101.0
ABLG2145_trimmed_clipped_R2_paired	13729200.0	4111965.0
ABLG2146_trimmed_clipped_R1_paired	9606443.0	3593995.0
ABLG2146_trimmed_clipped_R2_paired	9513505.0	3686933.0
ABLG2147_trimmed_clipped_R1_paired	12334224.0	6010423.0
ABLG2147_trimmed_clipped_R2_paired	12402105.0	5942542.0
ABLG2149_trimmed_clipped_R1_paired	11067640.0	3964475.0
ABLG2149_trimmed_clipped_R2_paired	10971700.0	4060415.0
ABLG2150_trimmed_clipped_R1_paired	15408630.0	6160038.0
ABLG2150_trimmed_clipped_R2_paired	15408895.0	6159773.0
ABLG2151_trimmed_clipped_R1_paired	16462154.0	5813606.0
ABLG2151_trimmed_clipped_R2_paired	16317367.0	5958393.0
ABLG2152_trimmed_clipped_R1_paired	15280831.0	6896360.0
ABLG2152_trimmed_clipped_R2_paired	15358186.0	6819005.0
ABLG2153_trimmed_clipped_R1_paired	11842728.0	4882304.0
ABLG2153_trimmed_clipped_R2_paired	11780206.0	4944826.0
ABLG2154_trimmed_clipped_R1_paired	12198575.0	5732726.0
ABLG2154_trimmed_clipped_R2_paired	12269896.0	5661405.0
ABLG2155_trimmed_clipped_R1_paired	8289898.0	3799325.0
ABLG2155_trimmed_clipped_R2_paired	8300818.0	3788405.0
ABLG2156_trimmed_clipped_R1_paired	14720347.0	4968926.0
ABLG2156_trimmed_clipped_R2_paired	14520563.0	5168710.0
ABLG2157_trimmed_clipped_R1_paired	12692300.0	4890731.0
ABLG2157_trimmed_clipped_R2_paired	12629852.0	4953179.0
ABLG2158_trimmed_clipped_R1_paired	14544725.0	4495200.0
ABLG2158_trimmed_clipped_R2_paired	14516443.0	4523482.0
ABLG2159_trimmed_clipped_R1_paired	11061509.0	3391655.0
ABLG2159_trimmed_clipped_R2_paired	11052285.0	3400879.0
ABLG2160_trimmed_clipped_R1_paired	8397113.0	2401082.0
ABLG2160_trimmed_clipped_R2_paired	8334769.0	2463426.0
ABLG2161_trimmed_clipped_R1_paired	11976454.0	3972340.0
ABLG2161_trimmed_clipped_R2_paired	11956960.0	3991834.0
ABLG2162_trimmed_clipped_R1_paired	12154067.0	3606097.0
ABLG2162_trimmed_clipped_R2_paired	12142505.0	3617659.0
ABLG2163_trimmed_clipped_R1_paired	8784186.0	2710993.0
ABLG2163_trimmed_clipped_R2_paired	8735648.0	2759531.0
ABLG2164_trimmed_clipped_R1_paired	9086583.0	3051798.0
ABLG2164_trimmed_clipped_R2_paired	9125611.0	3012770.0
ABLG2165_trimmed_clipped_R1_paired	11493854.0	4106565.0
ABLG2165_trimmed_clipped_R2_paired	11429146.0	4171273.0
ABLG2166_trimmed_clipped_R1_paired	12158800.0	5050987.0
ABLG2166_trimmed_clipped_R2_paired	12352600.0	4857187.0
ABLG2167_trimmed_clipped_R1_paired	6544206.0	2612387.0
ABLG2167_trimmed_clipped_R2_paired	6611284.0	2545309.0
ABLG2168_trimmed_clipped_R1_paired	11152728.0	3643889.0
ABLG2168_trimmed_clipped_R2_paired	11143461.0	3653156.0
ABLG2169_trimmed_clipped_R1_paired	9793502.0	3650100.0
ABLG2169_trimmed_clipped_R2_paired	9920649.0	3522953.0
ABLG2170_trimmed_clipped_R1_paired	8112639.0	2993985.0
ABLG2170_trimmed_clipped_R2_paired	8189191.0	2917433.0
ABLG2171_trimmed_clipped_R1_paired	8111100.0	2563053.0
ABLG2171_trimmed_clipped_R2_paired	8033977.0	2640176.0
ABLG2172_trimmed_clipped_R1_paired	12854460.0	3435984.0
ABLG2172_trimmed_clipped_R2_paired	12806150.0	3484294.0
ABLG2173_trimmed_clipped_R1_paired	10492898.0	3230827.0
ABLG2173_trimmed_clipped_R2_paired	10588850.0	3134875.0
ABLG2174_trimmed_clipped_R1_paired	9707760.0	2708296.0
ABLG2174_trimmed_clipped_R2_paired	9684785.0	2731271.0
ABLG2175_trimmed_clipped_R1_paired	8722584.0	2700706.0
ABLG2175_trimmed_clipped_R2_paired	8592267.0	2831023.0
ABLG2176_trimmed_clipped_R1_paired	10647134.0	4026201.0
ABLG2176_trimmed_clipped_R2_paired	10636305.0	4037030.0
ABLG2177_trimmed_clipped_R1_paired	11703980.0	3793250.0
ABLG2177_trimmed_clipped_R2_paired	11656877.0	3840353.0
ABLG2178_trimmed_clipped_R1_paired	8712495.0	3521750.0
ABLG2178_trimmed_clipped_R2_paired	8882176.0	3352069.0
ABLG2179_trimmed_clipped_R1_paired	13445682.0	5509317.0
ABLG2179_trimmed_clipped_R2_paired	13635386.0	5319613.0
ABLG2181_trimmed_clipped_R1_paired	6522095.0	2580733.0
ABLG2181_trimmed_clipped_R2_paired	6619986.0	2482842.0
ABLG2182_trimmed_clipped_R1_paired	4485347.0	1470432.0
ABLG2182_trimmed_clipped_R2_paired	4539865.0	1415914.0
ABLG2184_trimmed_clipped_R1_paired	15951775.0	5931888.0
ABLG2184_trimmed_clipped_R2_paired	15806056.0	6077607.0
ABLG2185_trimmed_clipped_R1_paired	15505308.0	4524933.0
ABLG2185_trimmed_clipped_R2_paired	15417739.0	4612502.0
ABLG2186_trimmed_clipped_R1_paired	4063585.0	1072615.0
ABLG2186_trimmed_clipped_R2_paired	4096467.0	1039733.0
ABLG2188_trimmed_clipped_R1_paired	11463013.0	2925029.0
ABLG2188_trimmed_clipped_R2_paired	11387120.0	3000922.0
ABLG2189_trimmed_clipped_R1_paired	7981779.0	2566553.0
ABLG2189_trimmed_clipped_R2_paired	8061017.0	2487315.0
ABLG2193_trimmed_clipped_R1_paired	11291357.0	3203502.0
ABLG2193_trimmed_clipped_R2_paired	11291151.0	3203708.0
ABLG2194_trimmed_clipped_R1_paired	17081834.0	5217437.0
ABLG2194_trimmed_clipped_R2_paired	17013157.0	5286114.0
ABLG2195_trimmed_clipped_R1_paired	12264420.0	3247488.0
ABLG2195_trimmed_clipped_R2_paired	12112281.0	3399627.0
ABLG2196_trimmed_clipped_R1_paired	9619292.0	2663805.0
ABLG2196_trimmed_clipped_R2_paired	9582751.0	2700346.0
ABLG2198_trimmed_clipped_R1_paired	12148999.0	3169225.0
ABLG2198_trimmed_clipped_R2_paired	12070309.0	3247915.0
ABLG2199_trimmed_clipped_R1_paired	13929261.0	4033037.0
ABLG2199_trimmed_clipped_R2_paired	13945063.0	4017235.0
ABLG2201_trimmed_clipped_R1_paired	12915674.0	5159606.0
ABLG2201_trimmed_clipped_R2_paired	13207143.0	4868137.0
ABLG2203_trimmed_clipped_R1_paired	12806922.0	3558497.0
ABLG2203_trimmed_clipped_R2_paired	12707276.0	3658143.0
ABLG2204_trimmed_clipped_R1_paired	15247856.0	4396077.0
ABLG2204_trimmed_clipped_R2_paired	15190252.0	4453681.0
ABLG2205_trimmed_clipped_R1_paired	14642902.0	4299175.0
ABLG2205_trimmed_clipped_R2_paired	14575374.0	4366703.0
ABLG2206_trimmed_clipped_R1_paired	10217605.0	2485011.0
ABLG2206_trimmed_clipped_R2_paired	10149837.0	2552779.0
ABLG2207_trimmed_clipped_R1_paired	12883139.0	3325622.0
ABLG2207_trimmed_clipped_R2_paired	12809999.0	3398762.0
ABLG2208_trimmed_clipped_R1_paired	11611709.0	4110491.0
ABLG2208_trimmed_clipped_R2_paired	11835797.0	3886403.0
ABLG2209_trimmed_clipped_R1_paired	7719237.0	3787678.0
ABLG2209_trimmed_clipped_R2_paired	7770524.0	3736391.0
ABLG2210_trimmed_clipped_R1_paired	145351.0	45822.0
ABLG2210_trimmed_clipped_R2_paired	144334.0	46839.0
ABLG2211_trimmed_clipped_R1_paired	13190029.0	4260859.0
ABLG2211_trimmed_clipped_R2_paired	13174321.0	4276567.0
ABLG2212_trimmed_clipped_R1_paired	6864094.0	1737359.0
ABLG2212_trimmed_clipped_R2_paired	6815832.0	1785621.0
ABLG2213_trimmed_clipped_R1_paired	8595937.0	2874600.0
ABLG2213_trimmed_clipped_R2_paired	8679117.0	2791420.0
ABLG2215_trimmed_clipped_R1_paired	14775819.0	5339089.0
ABLG2215_trimmed_clipped_R2_paired	14715559.0	5399349.0
ABLG2216_trimmed_clipped_R1_paired	11662161.0	3849235.0
ABLG2216_trimmed_clipped_R2_paired	11800775.0	3710621.0
ABLG2217_trimmed_clipped_R1_paired	10017905.0	2585433.0
